sym,result,pnl,equity,entry_time,exit_time,month,date,entry_hour,h4_bucket,h4_key
USDCAD,win,24782.260731222006,2503008.333853422,2025-01-17 00:00:00+00:00,2025-01-17 02:08:00+00:00,2025-01,2025-01-17,0,0,2025-01-17_00
USDCAD,win,25030.083338534223,2528038.417191956,2025-01-17 01:00:00+00:00,2025-01-17 02:00:00+00:00,2025-01,2025-01-17,1,0,2025-01-17_00
USDCAD,loss,-50560.76834383913,2477477.648848117,2025-01-17 02:00:00+00:00,2025-01-17 03:08:00+00:00,2025-01,2025-01-17,2,0,2025-01-17_00
USDCAD,win,24774.776488481173,2502252.425336598,2025-01-17 08:00:00+00:00,2025-01-17 10:08:00+00:00,2025-01,2025-01-17,8,8,2025-01-17_08
USDCAD,win,25022.52425336598,2527274.949589964,2025-01-17 09:00:00+00:00,2025-01-17 10:10:00+00:00,2025-01,2025-01-17,9,8,2025-01-17_08
USDCAD,win,101090.99798359856,2628365.9475735626,2025-01-17 10:00:00+00:00,2025-01-17 14:14:00+00:00,2025-01,2025-01-17,10,8,2025-01-17_08
USDCAD,win,105134.63790294249,2733500.5854765056,2025-01-17 12:00:00+00:00,2025-01-17 12:40:00+00:00,2025-01,2025-01-17,12,12,2025-01-17_12
USDCAD,win,27335.005854765055,2760835.5913312705,2025-01-17 13:00:00+00:00,2025-01-17 14:30:00+00:00,2025-01,2025-01-17,13,12,2025-01-17_12
USDCAD,win,27608.355913312702,2788443.947244583,2025-01-20 07:00:00+00:00,2025-01-20 07:44:00+00:00,2025-01,2025-01-20,7,4,2025-01-20_04
USDCAD,win,111537.75788978333,2899981.7051343666,2025-01-20 08:00:00+00:00,2025-01-20 08:27:00+00:00,2025-01,2025-01-20,8,8,2025-01-20_08
USDCAD,loss,-57999.63410268733,2841982.0710316794,2025-01-20 09:00:00+00:00,2025-01-20 13:30:00+00:00,2025-01,2025-01-20,9,8,2025-01-20_08
USDCAD,win,28419.820710316795,2870401.891741996,2025-01-20 11:00:00+00:00,2025-01-20 12:29:00+00:00,2025-01,2025-01-20,11,8,2025-01-20_08
USDCAD,win,114816.07566967985,2985217.967411676,2025-01-20 13:00:00+00:00,2025-01-20 13:31:00+00:00,2025-01,2025-01-20,13,12,2025-01-20_12
USDCAD,loss,-59704.35934823351,2925513.6080634426,2025-01-20 23:00:00+00:00,2025-01-20 23:08:00+00:00,2025-01,2025-01-20,23,20,2025-01-20_20
USDCAD,win,117020.54432253772,3042534.1523859804,2025-01-21 00:00:00+00:00,2025-01-21 00:50:00+00:00,2025-01,2025-01-21,0,0,2025-01-21_00
USDCAD,loss,-60850.683047719605,2981683.4693382606,2025-01-21 11:00:00+00:00,2025-01-21 14:37:00+00:00,2025-01,2025-01-21,11,8,2025-01-21_08
USDCAD,loss,-59633.66938676521,2922049.7999514956,2025-01-21 13:00:00+00:00,2025-01-21 13:26:00+00:00,2025-01,2025-01-21,13,12,2025-01-21_12
USDCAD,win,29220.49799951495,2951270.2979510105,2025-01-21 15:00:00+00:00,2025-01-28 11:56:00+00:00,2025-01,2025-01-21,15,12,2025-01-21_12
USDCAD,loss,-59025.405959020216,2892244.89199199,2025-01-21 19:00:00+00:00,2025-01-21 20:42:00+00:00,2025-01,2025-01-21,19,16,2025-01-21_16
USDCAD,loss,-57844.8978398398,2834399.99415215,2025-01-21 20:00:00+00:00,2025-01-21 20:42:00+00:00,2025-01,2025-01-21,20,20,2025-01-21_20
USDCAD,win,28343.999941521506,2862743.9940936714,2025-01-21 21:00:00+00:00,2025-01-21 23:04:00+00:00,2025-01,2025-01-21,21,20,2025-01-21_20
USDCAD,loss,-57254.87988187342,2805489.114211798,2025-01-22 21:00:00+00:00,2025-01-23 16:45:00+00:00,2025-01,2025-01-22,21,20,2025-01-22_20
USDCAD,win,28054.891142117984,2833544.005353916,2025-01-22 23:00:00+00:00,2025-01-23 01:12:00+00:00,2025-01,2025-01-22,23,20,2025-01-22_20
USDCAD,win,28335.44005353916,2861879.4454074553,2025-01-23 01:00:00+00:00,2025-01-23 02:24:00+00:00,2025-01,2025-01-23,1,0,2025-01-23_00
USDCAD,win,28618.794454074552,2890498.23986153,2025-01-23 02:00:00+00:00,2025-01-23 13:03:00+00:00,2025-01,2025-01-23,2,0,2025-01-23_00
USDCAD,win,28904.9823986153,2919403.222260145,2025-01-23 11:00:00+00:00,2025-01-23 14:05:00+00:00,2025-01,2025-01-23,11,8,2025-01-23_08
USDCAD,win,29194.032222601454,2948597.2544827466,2025-01-23 12:00:00+00:00,2025-01-23 13:02:00+00:00,2025-01,2025-01-23,12,12,2025-01-23_12
USDCAD,loss,-58971.945089654924,2889625.3093930916,2025-01-23 14:00:00+00:00,2025-01-23 14:05:00+00:00,2025-01,2025-01-23,14,12,2025-01-23_12
USDCAD,win,28896.253093930914,2918521.5624870225,2025-01-23 19:00:00+00:00,2025-01-24 02:14:00+00:00,2025-01,2025-01-23,19,16,2025-01-23_16
USDCAD,win,29185.215624870227,2947706.7781118928,2025-01-23 23:00:00+00:00,2025-01-24 01:36:00+00:00,2025-01,2025-01-23,23,20,2025-01-23_20
USDCAD,win,117908.27112447571,3065615.049236369,2025-01-24 00:00:00+00:00,2025-01-24 02:15:00+00:00,2025-01,2025-01-24,0,0,2025-01-24_00
USDCAD,win,122624.60196945476,3188239.6512058238,2025-01-24 01:00:00+00:00,2025-01-24 02:16:00+00:00,2025-01,2025-01-24,1,0,2025-01-24_00
USDCAD,win,127529.58604823294,3315769.2372540566,2025-01-24 02:00:00+00:00,2025-01-24 02:20:00+00:00,2025-01,2025-01-24,2,0,2025-01-24_00
USDCAD,win,33157.692372540565,3348926.929626597,2025-01-24 05:00:00+00:00,2025-01-24 05:30:00+00:00,2025-01,2025-01-24,5,4,2025-01-24_04
USDCAD,loss,-66978.53859253194,3281948.3910340653,2025-01-24 06:00:00+00:00,2025-01-24 07:38:00+00:00,2025-01,2025-01-24,6,4,2025-01-24_04
USDCAD,loss,-65638.96782068131,3216309.423213384,2025-01-27 01:00:00+00:00,2025-01-27 01:11:00+00:00,2025-01,2025-01-27,1,0,2025-01-27_00
USDCAD,loss,-64326.188464267674,3151983.2347491165,2025-01-27 17:00:00+00:00,2025-01-27 20:22:00+00:00,2025-01,2025-01-27,17,16,2025-01-27_16
USDCAD,win,31519.832347491167,3183503.0670966078,2025-01-27 23:00:00+00:00,2025-01-27 23:07:00+00:00,2025-01,2025-01-27,23,20,2025-01-27_20
USDCAD,win,31835.030670966084,3215338.097767574,2025-01-28 00:00:00+00:00,2025-01-29 17:01:00+00:00,2025-01,2025-01-28,0,0,2025-01-28_00
USDCAD,win,128613.52391070295,3343951.621678277,2025-01-29 07:00:00+00:00,2025-01-29 09:04:00+00:00,2025-01,2025-01-29,7,4,2025-01-29_04
USDCAD,win,33439.51621678277,3377391.13789506,2025-01-30 03:00:00+00:00,2025-01-30 07:54:00+00:00,2025-01,2025-01-30,3,0,2025-01-30_00
USDCAD,win,33773.9113789506,3411165.0492740106,2025-01-30 05:00:00+00:00,2025-01-30 07:45:00+00:00,2025-01,2025-01-30,5,4,2025-01-30_04
USDCAD,win,136446.60197096042,3547611.6512449714,2025-01-30 20:00:00+00:00,2025-01-30 20:37:00+00:00,2025-01,2025-01-30,20,20,2025-01-30_20
USDCAD,win,212856.6990746983,3760468.3503196696,2025-01-31 21:00:00+00:00,2025-02-02 22:04:00+00:00,2025-01,2025-01-31,21,20,2025-01-31_20
USDCAD,win,150418.73401278682,3910887.0843324563,2025-02-04 09:00:00+00:00,2025-02-04 13:53:00+00:00,2025-02,2025-02-04,9,8,2025-02-04_08
USDCAD,win,156435.48337329825,4067322.567705754,2025-02-04 10:00:00+00:00,2025-02-05 08:10:00+00:00,2025-02,2025-02-04,10,8,2025-02-04_08
USDCAD,loss,-81346.45135411508,3985976.116351639,2025-02-04 12:00:00+00:00,2025-02-04 12:08:00+00:00,2025-02,2025-02-04,12,12,2025-02-04_12
USDCAD,win,159439.04465406557,4145415.1610057047,2025-02-04 13:00:00+00:00,2025-02-04 15:54:00+00:00,2025-02,2025-02-04,13,12,2025-02-04_12
USDCAD,win,41454.15161005705,4186869.3126157615,2025-02-04 19:00:00+00:00,2025-02-04 23:57:00+00:00,2025-02,2025-02-04,19,16,2025-02-04_16
USDCAD,win,167474.77250463047,4354344.085120392,2025-02-05 07:00:00+00:00,2025-02-05 09:08:00+00:00,2025-02,2025-02-05,7,4,2025-02-05_04
USDCAD,win,43543.440851203915,4397887.525971596,2025-02-05 08:00:00+00:00,2025-02-05 18:53:00+00:00,2025-02,2025-02-05,8,8,2025-02-05_08
USDCAD,win,43978.87525971597,4441866.401231312,2025-02-06 12:00:00+00:00,2025-02-06 12:10:00+00:00,2025-02,2025-02-06,12,12,2025-02-06_12
USDCAD,win,44418.66401231312,4486285.065243625,2025-02-06 13:00:00+00:00,2025-02-06 14:58:00+00:00,2025-02,2025-02-06,13,12,2025-02-06_12
USDCAD,win,44862.85065243625,4531147.915896061,2025-02-06 16:00:00+00:00,2025-02-07 13:31:00+00:00,2025-02,2025-02-06,16,16,2025-02-06_16
USDCAD,loss,-90622.95831792123,4440524.957578139,2025-02-06 18:00:00+00:00,2025-02-07 04:15:00+00:00,2025-02,2025-02-06,18,16,2025-02-06_16
USDCAD,win,44405.2495757814,4484930.207153921,2025-02-07 07:00:00+00:00,2025-02-07 10:23:00+00:00,2025-02,2025-02-07,7,4,2025-02-07_04
USDCAD,loss,-89698.60414307842,4395231.603010843,2025-02-07 10:00:00+00:00,2025-02-07 10:10:00+00:00,2025-02,2025-02-07,10,8,2025-02-07_08
USDCAD,loss,-87904.63206021684,4307326.970950626,2025-02-10 07:00:00+00:00,2025-02-10 07:27:00+00:00,2025-02,2025-02-10,7,4,2025-02-10_04
USDCAD,win,43073.26970950626,4350400.240660132,2025-02-10 15:00:00+00:00,2025-02-10 22:45:00+00:00,2025-02,2025-02-10,15,12,2025-02-10_12
USDCAD,win,43504.00240660132,4393904.243066733,2025-02-10 16:00:00+00:00,2025-02-12 13:30:00+00:00,2025-02,2025-02-10,16,16,2025-02-10_16
USDCAD,win,43939.04243066733,4437843.2854974,2025-02-10 18:00:00+00:00,2025-02-10 22:14:00+00:00,2025-02,2025-02-10,18,16,2025-02-10_16
USDCAD,win,44378.432854974,4482221.718352374,2025-02-11 12:00:00+00:00,2025-02-12 13:30:00+00:00,2025-02,2025-02-11,12,12,2025-02-11_12
USDCAD,loss,-89644.43436704748,4392577.283985326,2025-02-11 20:00:00+00:00,2025-02-12 09:11:00+00:00,2025-02,2025-02-11,20,20,2025-02-11_20
USDCAD,win,43925.77283985327,4436503.05682518,2025-02-12 13:00:00+00:00,2025-02-12 15:24:00+00:00,2025-02,2025-02-12,13,12,2025-02-12_12
USDCAD,loss,-88730.06113650359,4347772.995688676,2025-02-12 14:00:00+00:00,2025-02-12 15:24:00+00:00,2025-02,2025-02-12,14,12,2025-02-12_12
USDCAD,win,173910.91982754704,4521683.915516223,2025-02-12 15:00:00+00:00,2025-02-13 15:11:00+00:00,2025-02,2025-02-12,15,12,2025-02-12_12
USDCAD,win,180867.35662064893,4702551.272136873,2025-02-12 23:00:00+00:00,2025-02-13 04:05:00+00:00,2025-02,2025-02-12,23,20,2025-02-12_20
USDCAD,win,47025.51272136873,4749576.784858242,2025-02-13 00:00:00+00:00,2025-02-13 00:59:00+00:00,2025-02,2025-02-13,0,0,2025-02-13_00
USDCAD,win,189983.07139432963,4939559.856252571,2025-02-13 01:00:00+00:00,2025-02-13 03:20:00+00:00,2025-02,2025-02-13,1,0,2025-02-13_00
USDCAD,win,49395.59856252571,4988955.454815096,2025-02-13 02:00:00+00:00,2025-02-13 08:37:00+00:00,2025-02,2025-02-13,2,0,2025-02-13_00
USDCAD,loss,-99779.10909630191,4889176.3457187945,2025-02-13 04:00:00+00:00,2025-02-13 08:53:00+00:00,2025-02,2025-02-13,4,4,2025-02-13_04
USDCAD,win,48891.76345718795,4938068.109175983,2025-02-14 07:00:00+00:00,2025-02-14 10:37:00+00:00,2025-02,2025-02-14,7,4,2025-02-14_04
USDCAD,loss,-98761.36218351967,4839306.746992463,2025-02-14 10:00:00+00:00,2025-02-14 10:26:00+00:00,2025-02,2025-02-14,10,8,2025-02-14_08
USDCAD,loss,-96786.13493984926,4742520.612052614,2025-02-17 15:00:00+00:00,2025-02-18 00:49:00+00:00,2025-02,2025-02-17,15,12,2025-02-17_12
USDCAD,win,47425.20612052614,4789945.81817314,2025-02-17 16:00:00+00:00,2025-02-17 19:22:00+00:00,2025-02,2025-02-17,16,16,2025-02-17_16
USDCAD,win,47899.4581817314,4837845.276354872,2025-02-17 17:00:00+00:00,2025-02-17 22:38:00+00:00,2025-02,2025-02-17,17,16,2025-02-17_16
USDCAD,win,48378.45276354872,4886223.729118421,2025-02-18 07:00:00+00:00,2025-02-18 08:14:00+00:00,2025-02,2025-02-18,7,4,2025-02-18_04
USDCAD,win,48862.23729118422,4935085.966409605,2025-02-18 09:00:00+00:00,2025-02-18 12:12:00+00:00,2025-02,2025-02-18,9,8,2025-02-18_08
USDCAD,win,49350.85966409605,4984436.8260737015,2025-02-18 15:00:00+00:00,2025-02-19 09:42:00+00:00,2025-02,2025-02-18,15,12,2025-02-18_12
USDCAD,win,49844.368260737014,5034281.194334438,2025-02-18 17:00:00+00:00,2025-02-19 08:19:00+00:00,2025-02,2025-02-18,17,16,2025-02-18_16
USDCAD,win,50342.811943344386,5084624.006277783,2025-02-18 18:00:00+00:00,2025-02-18 21:57:00+00:00,2025-02,2025-02-18,18,16,2025-02-18_16
USDCAD,win,203384.96025111128,5288008.966528894,2025-02-18 23:00:00+00:00,2025-02-19 06:11:00+00:00,2025-02,2025-02-18,23,20,2025-02-18_20
USDCAD,loss,-105760.17933057787,5182248.787198316,2025-02-19 00:00:00+00:00,2025-02-19 01:08:00+00:00,2025-02,2025-02-19,0,0,2025-02-19_00
USDCAD,win,51822.487871983154,5234071.275070299,2025-02-19 01:00:00+00:00,2025-02-19 01:03:00+00:00,2025-02,2025-02-19,1,0,2025-02-19_00
USDCAD,loss,-104681.425501406,5129389.849568893,2025-02-19 02:00:00+00:00,2025-02-19 10:00:00+00:00,2025-02,2025-02-19,2,0,2025-02-19_00
USDCAD,loss,-102587.79699137787,5026802.052577515,2025-02-19 05:00:00+00:00,2025-02-19 08:07:00+00:00,2025-02,2025-02-19,5,4,2025-02-19_04
USDCAD,loss,-100536.0410515503,4926266.011525964,2025-02-20 00:00:00+00:00,2025-02-20 00:43:00+00:00,2025-02,2025-02-20,0,0,2025-02-20_00
USDCAD,loss,-98525.32023051928,4827740.691295445,2025-02-20 02:00:00+00:00,2025-02-20 02:53:00+00:00,2025-02,2025-02-20,2,0,2025-02-20_00
USDCAD,win,48277.40691295445,4876018.0982083995,2025-02-20 07:00:00+00:00,2025-02-20 07:35:00+00:00,2025-02,2025-02-20,7,4,2025-02-20_04
USDCAD,win,195040.723928336,5071058.822136736,2025-02-20 08:00:00+00:00,2025-02-20 09:20:00+00:00,2025-02,2025-02-20,8,8,2025-02-20_08
USDCAD,win,202842.35288546945,5273901.175022205,2025-02-20 09:00:00+00:00,2025-02-20 20:50:00+00:00,2025-02,2025-02-20,9,8,2025-02-20_08
USDCAD,win,52739.011750222046,5326640.1867724275,2025-02-20 18:00:00+00:00,2025-02-21 01:37:00+00:00,2025-02,2025-02-20,18,16,2025-02-20_16
USDCAD,loss,-106532.80373544857,5220107.383036979,2025-02-20 20:00:00+00:00,2025-02-21 07:40:00+00:00,2025-02,2025-02-20,20,20,2025-02-20_20
USDCAD,loss,-104402.14766073957,5115705.235376239,2025-02-21 03:00:00+00:00,2025-02-21 07:40:00+00:00,2025-02,2025-02-21,3,0,2025-02-21_00
USDCAD,loss,-102314.10470752478,5013391.130668714,2025-02-21 05:00:00+00:00,2025-02-21 05:08:00+00:00,2025-02,2025-02-21,5,4,2025-02-21_04
USDCAD,win,50133.911306687136,5063525.0419754,2025-02-21 11:00:00+00:00,2025-02-21 11:56:00+00:00,2025-02,2025-02-21,11,8,2025-02-21_08
USDCAD,win,50635.250419754004,5114160.292395154,2025-02-21 12:00:00+00:00,2025-02-21 12:38:00+00:00,2025-02,2025-02-21,12,12,2025-02-21_12
USDCAD,win,204566.41169580616,5318726.704090959,2025-02-21 13:00:00+00:00,2025-02-21 13:30:00+00:00,2025-02,2025-02-21,13,12,2025-02-21_12
USDCAD,loss,-106374.5340818192,5212352.17000914,2025-02-21 14:00:00+00:00,2025-02-21 15:28:00+00:00,2025-02,2025-02-21,14,12,2025-02-21_12
USDCAD,win,208494.0868003656,5420846.256809506,2025-02-21 15:00:00+00:00,2025-02-21 17:55:00+00:00,2025-02,2025-02-21,15,12,2025-02-21_12
USDCAD,loss,-108416.92513619011,5312429.331673316,2025-02-21 18:00:00+00:00,2025-02-24 02:33:00+00:00,2025-02,2025-02-21,18,16,2025-02-21_16
USDCAD,loss,-106248.58663346632,5206180.74503985,2025-02-21 20:00:00+00:00,2025-02-23 23:04:00+00:00,2025-02,2025-02-21,20,20,2025-02-21_20
USDCAD,win,52061.80745039849,5258242.552490248,2025-02-24 00:00:00+00:00,2025-02-24 08:19:00+00:00,2025-02,2025-02-24,0,0,2025-02-24_00
USDCAD,loss,-105164.85104980499,5153077.701440443,2025-02-24 07:00:00+00:00,2025-02-24 07:01:00+00:00,2025-02,2025-02-24,7,4,2025-02-24_04
USDCAD,win,51530.77701440443,5204608.478454848,2025-02-24 10:00:00+00:00,2025-02-24 18:16:00+00:00,2025-02,2025-02-24,10,8,2025-02-24_08
USDCAD,win,208184.33913819393,5412792.817593042,2025-02-24 20:00:00+00:00,2025-02-25 16:08:00+00:00,2025-02,2025-02-24,20,20,2025-02-24_20
USDCAD,win,54127.92817593042,5466920.745768973,2025-02-25 07:00:00+00:00,2025-02-25 08:10:00+00:00,2025-02,2025-02-25,7,4,2025-02-25_04
USDCAD,win,54669.20745768973,5521589.953226662,2025-02-25 09:00:00+00:00,2025-02-25 11:08:00+00:00,2025-02,2025-02-25,9,8,2025-02-25_08
USDCAD,loss,-110431.79906453323,5411158.154162129,2025-02-25 10:00:00+00:00,2025-02-25 11:40:00+00:00,2025-02,2025-02-25,10,8,2025-02-25_08
USDCAD,win,216446.3261664852,5627604.480328615,2025-02-25 15:00:00+00:00,2025-02-25 17:10:00+00:00,2025-02,2025-02-25,15,12,2025-02-25_12
USDCAD,loss,-112552.08960657229,5515052.390722043,2025-02-25 18:00:00+00:00,2025-02-25 18:06:00+00:00,2025-02,2025-02-25,18,16,2025-02-25_16
USDCAD,win,55150.52390722042,5570202.914629263,2025-02-25 21:00:00+00:00,2025-02-26 17:29:00+00:00,2025-02,2025-02-25,21,20,2025-02-25_20
USDCAD,win,55702.02914629264,5625904.943775555,2025-02-26 03:00:00+00:00,2025-02-26 17:29:00+00:00,2025-02,2025-02-26,3,0,2025-02-26_00
USDCAD,loss,-112518.09887551112,5513386.844900044,2025-02-26 06:00:00+00:00,2025-02-26 07:07:00+00:00,2025-02,2025-02-26,6,4,2025-02-26_04
USDCAD,loss,-110267.73689800088,5403119.108002042,2025-02-26 12:00:00+00:00,2025-02-26 15:40:00+00:00,2025-02,2025-02-26,12,12,2025-02-26_12
USDCAD,win,216124.76432008174,5619243.872322124,2025-02-26 23:00:00+00:00,2025-02-27 03:59:00+00:00,2025-02,2025-02-26,23,20,2025-02-26_20
USDCAD,win,224769.75489288496,5844013.627215009,2025-02-27 00:00:00+00:00,2025-02-27 03:59:00+00:00,2025-02,2025-02-27,0,0,2025-02-27_00
USDCAD,loss,-116880.27254430017,5727133.354670709,2025-02-27 01:00:00+00:00,2025-02-27 08:17:00+00:00,2025-02,2025-02-27,1,0,2025-02-27_00
USDCAD,win,57271.3335467071,5784404.688217416,2025-02-27 02:00:00+00:00,2025-02-27 07:03:00+00:00,2025-02,2025-02-27,2,0,2025-02-27_00
USDCAD,loss,-115688.09376434833,5668716.594453068,2025-02-27 03:00:00+00:00,2025-02-27 07:41:00+00:00,2025-02,2025-02-27,3,0,2025-02-27_00
USDCAD,loss,-113374.33188906137,5555342.262564007,2025-02-27 04:00:00+00:00,2025-02-27 07:23:00+00:00,2025-02,2025-02-27,4,4,2025-02-27_04
USDCAD,loss,-111106.84525128015,5444235.417312727,2025-02-27 06:00:00+00:00,2025-02-27 06:03:00+00:00,2025-02,2025-02-27,6,4,2025-02-27_04
USDCAD,win,217769.41669250908,5662004.834005237,2025-02-27 12:00:00+00:00,2025-02-27 13:46:00+00:00,2025-02,2025-02-27,12,12,2025-02-27_12
USDCAD,win,226480.19336020947,5888485.027365446,2025-02-27 13:00:00+00:00,2025-02-28 19:03:00+00:00,2025-02,2025-02-27,13,12,2025-02-27_12
USDCAD,win,58884.85027365447,5947369.877639101,2025-02-28 17:00:00+00:00,2025-03-03 00:43:00+00:00,2025-02,2025-02-28,17,16,2025-02-28_16
USDCAD,loss,-118947.39755278201,5828422.480086319,2025-02-28 21:00:00+00:00,2025-03-02 22:13:00+00:00,2025-02,2025-02-28,21,20,2025-02-28_20
USDCAD,win,58284.224800863194,5886706.704887182,2025-03-03 03:00:00+00:00,2025-03-03 04:11:00+00:00,2025-03,2025-03-03,3,0,2025-03-03_00
USDCAD,win,58867.067048871824,5945573.771936054,2025-03-03 05:00:00+00:00,2025-03-03 07:24:00+00:00,2025-03,2025-03-03,5,4,2025-03-03_04
USDCAD,loss,-118911.47543872109,5826662.296497333,2025-03-03 06:00:00+00:00,2025-03-03 08:19:00+00:00,2025-03,2025-03-03,6,4,2025-03-03_04
USDCAD,win,58266.62296497333,5884928.919462306,2025-03-03 19:00:00+00:00,2025-03-04 08:43:00+00:00,2025-03,2025-03-03,19,16,2025-03-03_16
USDCAD,win,58849.28919462306,5943778.208656929,2025-03-03 23:00:00+00:00,2025-03-04 05:06:00+00:00,2025-03,2025-03-03,23,20,2025-03-03_20
USDCAD,win,59437.782086569285,6003215.990743498,2025-03-04 00:00:00+00:00,2025-03-04 05:06:00+00:00,2025-03,2025-03-04,0,0,2025-03-04_00
USDCAD,win,240128.63962973995,6243344.630373239,2025-03-04 01:00:00+00:00,2025-03-04 05:01:00+00:00,2025-03,2025-03-04,1,0,2025-03-04_00
USDCAD,win,62433.44630373238,6305778.076676971,2025-03-04 02:00:00+00:00,2025-03-04 05:06:00+00:00,2025-03,2025-03-04,2,0,2025-03-04_00
USDCAD,win,252231.12306707882,6558009.199744049,2025-03-04 13:00:00+00:00,2025-03-04 15:20:00+00:00,2025-03,2025-03-04,13,12,2025-03-04_12
USDCAD,win,65580.09199744051,6623589.29174149,2025-03-04 14:00:00+00:00,2025-03-04 21:09:00+00:00,2025-03,2025-03-04,14,12,2025-03-04_12
USDCAD,win,66235.89291741491,6689825.1846589055,2025-03-05 07:00:00+00:00,2025-03-05 12:53:00+00:00,2025-03,2025-03-05,7,4,2025-03-05_04
USDCAD,loss,-133796.50369317812,6556028.680965727,2025-03-05 09:00:00+00:00,2025-03-05 12:58:00+00:00,2025-03,2025-03-05,9,8,2025-03-05_08
USDCAD,loss,-131120.57361931456,6424908.107346413,2025-03-05 23:00:00+00:00,2025-03-06 00:57:00+00:00,2025-03,2025-03-05,23,20,2025-03-05_20
USDCAD,loss,-128498.16214692825,6296409.945199484,2025-03-06 00:00:00+00:00,2025-03-06 00:25:00+00:00,2025-03,2025-03-06,0,0,2025-03-06_00
USDCAD,loss,-125928.1989039897,6170481.746295494,2025-03-06 02:00:00+00:00,2025-03-06 08:07:00+00:00,2025-03,2025-03-06,2,0,2025-03-06_00
USDCAD,loss,-123409.63492590988,6047072.111369584,2025-03-07 10:00:00+00:00,2025-03-07 10:28:00+00:00,2025-03,2025-03-07,10,8,2025-03-07_08
USDCAD,win,241882.88445478334,6288954.995824367,2025-03-07 13:00:00+00:00,2025-03-07 17:10:00+00:00,2025-03,2025-03-07,13,12,2025-03-07_12
USDCAD,loss,-125779.09991648732,6163175.89590788,2025-03-09 22:00:00+00:00,2025-03-10 01:01:00+00:00,2025-03,2025-03-09,22,20,2025-03-09_20
USDCAD,win,246527.03583631513,6409702.9317441955,2025-03-10 11:00:00+00:00,2025-03-11 14:02:00+00:00,2025-03,2025-03-10,11,8,2025-03-10_08
USDCAD,win,64097.029317441964,6473799.961061638,2025-03-10 15:00:00+00:00,2025-03-10 15:13:00+00:00,2025-03,2025-03-10,15,12,2025-03-10_12
USDCAD,win,64737.999610616374,6538537.960672255,2025-03-10 16:00:00+00:00,2025-03-10 23:29:00+00:00,2025-03,2025-03-10,16,16,2025-03-10_16
USDCAD,win,65385.37960672254,6603923.3402789775,2025-03-11 04:00:00+00:00,2025-03-11 06:51:00+00:00,2025-03,2025-03-11,4,4,2025-03-11_04
USDCAD,loss,-132078.46680557955,6471844.873473398,2025-03-11 06:00:00+00:00,2025-03-11 07:27:00+00:00,2025-03,2025-03-11,6,4,2025-03-11_04
USDCAD,loss,-129436.89746946795,6342407.97600393,2025-03-12 19:00:00+00:00,2025-03-13 05:47:00+00:00,2025-03,2025-03-12,19,16,2025-03-12_16
USDCAD,win,63424.07976003929,6405832.055763969,2025-03-12 20:00:00+00:00,2025-03-13 01:33:00+00:00,2025-03,2025-03-12,20,20,2025-03-12_20
USDCAD,loss,-128116.64111527937,6277715.41464869,2025-03-12 22:00:00+00:00,2025-03-13 03:31:00+00:00,2025-03,2025-03-12,22,20,2025-03-12_20
USDCAD,win,251108.61658594757,6528824.031234638,2025-03-13 08:00:00+00:00,2025-03-13 09:57:00+00:00,2025-03,2025-03-13,8,8,2025-03-13_08
USDCAD,win,261152.9612493855,6789976.992484023,2025-03-13 15:00:00+00:00,2025-03-13 16:47:00+00:00,2025-03,2025-03-13,15,12,2025-03-13_12
USDCAD,win,67899.76992484025,6857876.762408863,2025-03-13 16:00:00+00:00,2025-03-14 13:21:00+00:00,2025-03,2025-03-13,16,16,2025-03-13_16
USDCAD,win,274315.07049635454,7132191.832905217,2025-03-14 12:00:00+00:00,2025-03-14 19:57:00+00:00,2025-03,2025-03-14,12,12,2025-03-14_12
USDCAD,win,285287.6733162087,7417479.506221427,2025-03-14 16:00:00+00:00,2025-03-17 15:22:00+00:00,2025-03,2025-03-14,16,16,2025-03-14_16
USDCAD,win,296699.18024885707,7714178.686470283,2025-03-14 17:00:00+00:00,2025-03-17 15:48:00+00:00,2025-03,2025-03-14,17,16,2025-03-14_16
USDCAD,win,308567.14745881135,8022745.8339290945,2025-03-17 07:00:00+00:00,2025-03-17 13:43:00+00:00,2025-03,2025-03-17,7,4,2025-03-17_04
USDCAD,win,320909.83335716376,8343655.667286258,2025-03-17 09:00:00+00:00,2025-03-17 13:09:00+00:00,2025-03,2025-03-17,9,8,2025-03-17_08
USDCAD,win,333746.2266914504,8677401.893977707,2025-03-17 12:00:00+00:00,2025-03-17 13:44:00+00:00,2025-03,2025-03-17,12,12,2025-03-17_12
USDCAD,win,86774.01893977707,8764175.912917484,2025-03-18 07:00:00+00:00,2025-03-18 10:30:00+00:00,2025-03,2025-03-18,7,4,2025-03-18_04
USDCAD,win,87641.75912917484,8851817.672046658,2025-03-19 15:00:00+00:00,2025-03-19 18:11:00+00:00,2025-03,2025-03-19,15,12,2025-03-19_12
USDCAD,win,88518.17672046658,8940335.848767124,2025-03-19 17:00:00+00:00,2025-03-19 18:00:00+00:00,2025-03,2025-03-19,17,16,2025-03-19_16
USDCAD,loss,-178806.71697534248,8761529.131791782,2025-03-19 19:00:00+00:00,2025-03-20 08:42:00+00:00,2025-03,2025-03-19,19,16,2025-03-19_16
USDCAD,loss,-175230.58263583563,8586298.549155947,2025-03-19 22:00:00+00:00,2025-03-20 01:06:00+00:00,2025-03,2025-03-19,22,20,2025-03-19_20
