entry_time,exit_time,result,pnl,equity,tf,dir,pair
2025-07-15 13:00:00+00:00,2025-07-15 13:40:00+00:00,SL,-19723.733791732655,1789939.8710321449,1h,1,US500
2025-07-16 06:00:00+00:00,2025-07-16 07:19:00+00:00,SL,9941.504814754417,1638203.0920805482,1h,-1,US30
2025-07-16 07:00:00+00:00,2025-07-16 08:05:00+00:00,SL,-20065.294874295683,1618137.7972062526,1h,-1,US30
2025-07-16 08:00:00+00:00,2025-07-16 08:20:00+00:00,SL,-20415.840557294727,1597721.956648958,4h,-1,US30
2025-07-16 10:00:00+00:00,2025-07-16 14:56:00+00:00,SL,9980.51596632596,1635731.234939699,1h,-1,XAUUSD
2025-07-16 10:00:00+00:00,2025-07-17 14:48:00+00:00,SL,-20724.243012140916,1225070.577131066,4h,-1,NAS100
2025-07-16 15:00:00+00:00,2025-07-16 15:16:00+00:00,SL,9994.181515923045,1799934.0525480679,1h,1,US500
2025-07-17 05:00:00+00:00,2025-07-17 05:49:00+00:00,SL,-20183.010680812436,1577538.9459681455,1h,-1,US30
2025-07-17 05:00:00+00:00,2025-07-17 06:06:00+00:00,TP,31015.89043254416,1256086.46756361,1h,1,NAS100
2025-07-17 06:00:00+00:00,2025-07-17 16:32:00+00:00,SL,9983.427707570952,1645714.66264727,1h,-1,XAUUSD
2025-07-17 06:00:00+00:00,2025-07-17 15:15:00+00:00,SL,9966.04476880913,1203103.7982853092,1h,-1,XAGUSD
2025-07-17 07:00:00+00:00,2025-07-18 06:45:00+00:00,SL,-19951.563378365026,1183152.2349069442,1h,-1,XAGUSD
2025-07-17 08:00:00+00:00,2025-07-17 23:14:00+00:00,TP,34764.63079252222,1834698.68334059,1h,1,US500
2025-07-17 09:00:00+00:00,2025-07-18 09:08:00+00:00,SL,-19879.69044068219,1625834.9722065877,4h,-1,XAUUSD
2025-07-17 09:00:00+00:00,2025-07-18 06:45:00+00:00,SL,-19920.3500033319,1163231.8849036123,4h,-1,XAGUSD
2025-07-17 09:00:00+00:00,2025-07-17 23:16:00+00:00,TP,34761.02427482421,1869459.7076154142,1h,1,US500
2025-07-17 10:00:00+00:00,2025-07-17 14:15:00+00:00,SL,9984.229255578315,1635819.201462166,1h,-1,XAUUSD
2025-07-17 11:00:00+00:00,2025-07-17 14:17:00+00:00,SL,9984.035147552106,1645803.236609718,1h,-1,XAUUSD
2025-07-17 12:00:00+00:00,2025-07-17 15:57:00+00:00,TP,34783.6403818226,1904243.3479972368,4h,1,US500
2025-07-17 12:00:00+00:00,2025-07-17 13:31:00+00:00,TP,34569.87821136251,1612108.824179508,4h,1,US30
2025-07-17 13:00:00+00:00,2025-07-17 13:34:00+00:00,SL,-21927.11039898826,1234159.3571646218,1h,1,NAS100
2025-07-17 14:00:00+00:00,2025-07-21 13:46:00+00:00,TP,33365.498871848715,1267524.8560364705,1h,1,NAS100
2025-07-18 06:00:00+00:00,2025-07-18 10:20:00+00:00,SL,-19862.130353273256,1884381.2176439634,1h,1,US500
2025-07-18 06:00:00+00:00,2025-07-18 10:21:00+00:00,SL,-20041.537144150116,1592067.287035358,1h,1,US30
2025-07-18 08:00:00+00:00,2025-07-18 14:16:00+00:00,SL,-19831.45244707729,1864549.7651968861,4h,1,US500
2025-07-18 10:00:00+00:00,2025-07-18 10:02:00+00:00,SL,-20861.959433760585,1624941.2771759576,1h,1,XAUUSD
2025-07-21 05:00:00+00:00,2025-07-21 11:14:00+00:00,SL,8972.136222910283,1276496.9922593809,1h,1,NAS100
2025-07-21 07:00:00+00:00,2025-07-21 08:17:00+00:00,SL,8171.878072763502,1284668.8703321444,1h,1,NAS100
2025-07-21 08:00:00+00:00,2025-07-21 14:17:00+00:00,SL,9959.945461454248,1602027.2324968122,1h,1,US30
2025-07-21 08:00:00+00:00,2025-07-21 19:43:00+00:00,SL,9996.369412298702,1874546.134609185,1h,1,US500
2025-07-21 09:00:00+00:00,2025-07-21 09:15:00+00:00,SL,-21413.94916707649,1141817.9357365358,4h,1,XAGUSD
2025-07-21 10:00:00+00:00,2025-07-21 19:09:00+00:00,SL,9966.002656042529,1611993.2351528548,1h,1,US30
2025-07-21 10:00:00+00:00,2025-07-21 13:01:00+00:00,SL,-19745.005351718602,1854801.1292574664,1h,1,US500
2025-07-21 10:00:00+00:00,2025-07-22 13:53:00+00:00,SL,-20798.496725574278,1263870.37360657,4h,1,NAS100
2025-07-21 11:00:00+00:00,2025-07-21 11:15:00+00:00,SL,-31885.687690694842,1231984.6859158752,1h,1,NAS100
2025-07-21 12:00:00+00:00,2025-07-21 19:43:00+00:00,SL,9996.601271488693,1864797.730528955,4h,1,US500
2025-07-21 12:00:00+00:00,2025-07-21 19:10:00+00:00,SL,9968.659438982997,1621961.894591838,4h,1,US30
2025-07-21 12:00:00+00:00,2025-07-21 13:45:00+00:00,TP,34517.4110035927,1659458.6881795502,1h,1,XAUUSD
