sym,result,pnl,equity,risk_pct,time,month,date
USDCAD,win,6500.0,656500.0,0.02,2026-01-02 12:00:00+00:00,2026-01,2026-01-02
AUDUSD,win,6565.0,663065.0,0.02,2026-01-02 12:00:00+00:00,2026-01,2026-01-02
NZDUSD,loss,-14196.959317123239,648868.0406828767,0.02,2026-01-02 12:00:00+00:00,2026-01,2026-01-02
NZDUSD,loss,-14003.311552085477,634864.7291307913,0.02,2026-01-02 13:00:00+00:00,2026-01,2026-01-02
USDCAD,loss,-12697.294582615823,622167.4345481754,0.02,2026-01-02 14:00:00+00:00,2026-01,2026-01-02
AUDUSD,loss,-12443.34869096351,609724.085857212,0.02,2026-01-02 14:00:00+00:00,2026-01,2026-01-02
USDCHF,win,6097.24085857212,615821.326715784,0.02,2026-01-02 19:00:00+00:00,2026-01,2026-01-02
AUDUSD,loss,-12316.42653431568,603504.9001814683,0.02,2026-01-02 20:00:00+00:00,2026-01,2026-01-02
USDCHF,win,6035.049001814684,609539.949183283,0.02,2026-01-02 20:00:00+00:00,2026-01,2026-01-02
EURUSD,win,24381.597967331327,633921.5471506143,0.02,2026-01-02 21:00:00+00:00,2026-01,2026-01-02
USDCHF,loss,-12866.120520258086,621055.4266303562,0.02,2026-01-02 21:00:00+00:00,2026-01,2026-01-02
USDJPY,loss,-12421.108532607124,608634.3180977491,0.02,2026-01-02 21:00:00+00:00,2026-01,2026-01-02
EURUSD,win,24345.372723909964,632979.6908216592,0.02,2026-01-04 23:00:00+00:00,2026-01,2026-01-04
GBPUSD,loss,-12659.593816433184,620320.097005226,0.02,2026-01-05 00:00:00+00:00,2026-01,2026-01-05
USDJPY,loss,-12406.401940104519,607913.6950651214,0.02,2026-01-05 00:00:00+00:00,2026-01,2026-01-05
EURUSD,win,24316.547802604855,632230.2428677263,0.02,2026-01-05 01:00:00+00:00,2026-01,2026-01-05
USDCHF,win,25205.73910550396,657435.9819732301,0.02,2026-01-05 01:00:00+00:00,2026-01,2026-01-05
EURUSD,win,26297.439278929203,683733.4212521593,0.02,2026-01-05 02:00:00+00:00,2026-01,2026-01-05
GBPUSD,win,6837.334212521593,690570.7554646808,0.02,2026-01-05 02:00:00+00:00,2026-01,2026-01-05
USDCHF,win,27524.47833072903,718095.2337954098,0.02,2026-01-05 02:00:00+00:00,2026-01,2026-01-05
USDCAD,win,28723.80935181639,746819.0431472262,0.02,2026-01-05 03:00:00+00:00,2026-01,2026-01-05
USDJPY,loss,-14936.380862944525,731882.6622842817,0.02,2026-01-05 03:00:00+00:00,2026-01,2026-01-05
USDCAD,loss,-14637.653245685637,717245.0090385961,0.02,2026-01-05 06:00:00+00:00,2026-01,2026-01-05
EURUSD,win,28689.800361543843,745934.80940014,0.02,2026-01-05 06:00:00+00:00,2026-01,2026-01-05
GBPUSD,win,7459.3480940014,753394.1574941414,0.02,2026-01-05 06:00:00+00:00,2026-01,2026-01-05
USDCHF,win,7533.941574941413,760928.0990690828,0.02,2026-01-05 06:00:00+00:00,2026-01,2026-01-05
USDCAD,win,30437.12396276332,791365.2230318461,0.02,2026-01-05 07:00:00+00:00,2026-01,2026-01-05
USDCHF,win,7913.652230318461,799278.8752621645,0.02,2026-01-05 07:00:00+00:00,2026-01,2026-01-05
NZDUSD,loss,-18718.571980269477,780560.303281895,0.02,2026-01-05 07:00:00+00:00,2026-01,2026-01-05
USDCAD,loss,-15611.206065637902,764949.0972162571,0.02,2026-01-05 08:00:00+00:00,2026-01,2026-01-05
USDCHF,win,7649.490972162572,772598.5881884197,0.02,2026-01-05 08:00:00+00:00,2026-01,2026-01-05
NZDUSD,loss,-15994.775401300554,756603.8127871192,0.02,2026-01-05 08:00:00+00:00,2026-01,2026-01-05
XAUUSD,loss,-15167.210345838886,741436.6024412803,0.02,2026-01-05 09:00:00+00:00,2026-01,2026-01-05
USDCHF,win,7414.366024412803,748850.9684656931,0.02,2026-01-05 09:00:00+00:00,2026-01,2026-01-05
NZDUSD,loss,-15688.879057552193,733162.0894081409,0.02,2026-01-05 09:00:00+00:00,2026-01,2026-01-05
USDCAD,win,7331.620894081409,740493.7103022223,0.02,2026-01-05 13:00:00+00:00,2026-01,2026-01-05
XAUUSD,loss,-14871.833825869919,725621.8764763523,0.02,2026-01-05 17:00:00+00:00,2026-01,2026-01-05
USDCAD,win,7256.218764763524,732878.0952411159,0.02,2026-01-05 19:00:00+00:00,2026-01,2026-01-05
AUDUSD,loss,-14657.561904822318,718220.5333362935,0.02,2026-01-05 19:00:00+00:00,2026-01,2026-01-05
GBPUSD,win,7182.205333362936,725402.7386696564,0.02,2026-01-05 19:00:00+00:00,2026-01,2026-01-05
USDCHF,loss,-14596.787115118548,710805.9515545379,0.02,2026-01-05 19:00:00+00:00,2026-01,2026-01-05
USDCAD,win,28432.23806218151,739238.1896167194,0.02,2026-01-05 20:00:00+00:00,2026-01,2026-01-05
AUDUSD,loss,-14784.763792334388,724453.425824385,0.02,2026-01-05 20:00:00+00:00,2026-01,2026-01-05
USDCAD,win,7244.534258243849,731697.9600826289,0.02,2026-01-05 21:00:00+00:00,2026-01,2026-01-05
AUDUSD,loss,-14633.95920165258,717064.0008809763,0.02,2026-01-05 21:00:00+00:00,2026-01,2026-01-05
USDCHF,loss,-14585.416593793845,702478.5842871824,0.02,2026-01-05 21:00:00+00:00,2026-01,2026-01-05
EURUSD,loss,-14049.57168574365,688429.0126014388,0.02,2026-01-05 23:00:00+00:00,2026-01,2026-01-05
USDCHF,loss,-14450.675522826441,673978.3370786123,0.02,2026-01-06 00:00:00+00:00,2026-01,2026-01-06
EURUSD,win,26959.13348314449,700937.4705617568,0.02,2026-01-06 01:00:00+00:00,2026-01,2026-01-06
EURUSD,win,7009.374705617568,707946.8452673743,0.02,2026-01-06 02:00:00+00:00,2026-01,2026-01-06
USDCHF,loss,-14254.554635642196,693692.2906317321,0.02,2026-01-06 02:00:00+00:00,2026-01,2026-01-06
NZDUSD,win,6936.922906317322,700629.2135380494,0.02,2026-01-06 05:00:00+00:00,2026-01,2026-01-06
EURUSD,loss,-14012.584270760988,686616.6292672884,0.02,2026-01-06 07:00:00+00:00,2026-01,2026-01-06
USDJPY,win,6866.166292672884,693482.7955599612,0.02,2026-01-06 07:00:00+00:00,2026-01,2026-01-06
USDCHF,win,27698.100543506353,721180.8961034676,0.02,2026-01-06 09:00:00+00:00,2026-01,2026-01-06
USDJPY,loss,-14423.617922069352,706757.2781813982,0.02,2026-01-06 09:00:00+00:00,2026-01,2026-01-06
XAUUSD,win,24714.0201468124,731471.2983282106,0.02,2026-01-06 11:00:00+00:00,2026-01,2026-01-06
AUDUSD,loss,-14629.425966564213,716841.8723616464,0.02,2026-01-06 11:00:00+00:00,2026-01,2026-01-06
AUDUSD,win,7168.418723616464,724010.2910852629,0.02,2026-01-06 14:00:00+00:00,2026-01,2026-01-06
EURUSD,win,28960.411643410516,752970.7027286735,0.02,2026-01-06 15:00:00+00:00,2026-01,2026-01-06
USDJPY,win,7529.707027286735,760500.4097559602,0.02,2026-01-06 15:00:00+00:00,2026-01,2026-01-06
XAUUSD,win,7605.004097559602,768105.4138535198,0.02,2026-01-06 16:00:00+00:00,2026-01,2026-01-06
EURUSD,win,7681.054138535198,775786.467992055,0.02,2026-01-06 18:00:00+00:00,2026-01,2026-01-06
USDCHF,win,30766.685181119552,806553.1531731746,0.02,2026-01-06 18:00:00+00:00,2026-01,2026-01-06
USDCAD,win,8065.531531731745,814618.6847049063,0.02,2026-01-06 19:00:00+00:00,2026-01,2026-01-06
EURUSD,win,32584.747388196258,847203.4320931025,0.02,2026-01-06 19:00:00+00:00,2026-01,2026-01-06
USDCHF,loss,-17116.28946441541,830087.1426286871,0.02,2026-01-06 19:00:00+00:00,2026-01,2026-01-06
EURUSD,loss,-16601.74285257374,813485.3997761133,0.02,2026-01-06 21:00:00+00:00,2026-01,2026-01-06
USDCHF,loss,-16462.82844313454,797022.5713329788,0.02,2026-01-06 21:00:00+00:00,2026-01,2026-01-06
USDCAD,win,7970.225713329788,804992.7970463085,0.02,2026-01-07 00:00:00+00:00,2026-01,2026-01-07
USDJPY,win,8049.927970463085,813042.7250167716,0.02,2026-01-07 00:00:00+00:00,2026-01,2026-01-07
USDCAD,loss,-16260.854500335432,796781.8705164362,0.02,2026-01-07 01:00:00+00:00,2026-01,2026-01-07
USDCAD,loss,-15935.637410328723,780846.2331061075,0.02,2026-01-07 02:00:00+00:00,2026-01,2026-01-07
USDJPY,loss,-15616.92466212215,765229.3084439853,0.02,2026-01-07 02:00:00+00:00,2026-01,2026-01-07
USDJPY,win,7652.293084439853,772881.6015284251,0.02,2026-01-07 03:00:00+00:00,2026-01,2026-01-07
EURUSD,win,30915.264061137004,803796.8655895621,0.02,2026-01-07 08:00:00+00:00,2026-01,2026-01-07
GBPUSD,win,32151.874623582484,835948.7402131447,0.02,2026-01-07 08:00:00+00:00,2026-01,2026-01-07
EURUSD,loss,-16718.974804262893,819229.7654088818,0.02,2026-01-07 10:00:00+00:00,2026-01,2026-01-07
GBPUSD,loss,-16384.595308177635,802845.1701007042,0.02,2026-01-07 10:00:00+00:00,2026-01,2026-01-07
USDJPY,win,8028.451701007042,810873.6218017113,0.02,2026-01-07 13:00:00+00:00,2026-01,2026-01-07
USDJPY,loss,-16217.472436034226,794656.149365677,0.02,2026-01-07 14:00:00+00:00,2026-01,2026-01-07
GBPUSD,win,47679.36896194063,842335.5183276177,0.02,2026-01-07 15:00:00+00:00,2026-01,2026-01-07
USDCHF,win,49900.700585543964,892236.2189131617,0.02,2026-01-07 15:00:00+00:00,2026-01,2026-01-07
GBPUSD,win,35689.44875652647,927925.6676696882,0.02,2026-01-07 16:00:00+00:00,2026-01,2026-01-07
USDCHF,win,37054.88535954726,964980.5530292356,0.02,2026-01-07 16:00:00+00:00,2026-01,2026-01-07
USDJPY,win,38599.22212116943,1003579.775150405,0.02,2026-01-07 16:00:00+00:00,2026-01,2026-01-07
USDCHF,win,10035.797751504053,1013615.572901909,0.02,2026-01-07 18:00:00+00:00,2026-01,2026-01-07
AUDUSD,win,40544.62291607636,1054160.1958179853,0.02,2026-01-07 19:00:00+00:00,2026-01,2026-01-07
USDJPY,win,10541.601958179852,1064701.7977761652,0.02,2026-01-07 19:00:00+00:00,2026-01,2026-01-07
AUDUSD,win,42588.07191104661,1107289.8696872117,0.02,2026-01-07 20:00:00+00:00,2026-01,2026-01-07
GBPUSD,win,11072.898696872118,1118362.7683840839,0.02,2026-01-07 20:00:00+00:00,2026-01,2026-01-07
EURUSD,win,11183.62768384084,1129546.3960679248,0.02,2026-01-07 21:00:00+00:00,2026-01,2026-01-07
GBPUSD,win,11295.46396067925,1140841.860028604,0.02,2026-01-07 21:00:00+00:00,2026-01,2026-01-07
USDCHF,loss,-23240.576300932335,1117601.2837276717,0.02,2026-01-07 21:00:00+00:00,2026-01,2026-01-07
USDCAD,win,44704.05134910687,1162305.3350767787,0.02,2026-01-07 23:00:00+00:00,2026-01,2026-01-07
GBPUSD,win,11623.053350767786,1173928.3884275465,0.02,2026-01-07 23:00:00+00:00,2026-01,2026-01-07
USDCAD,win,11739.283884275465,1185667.672311822,0.02,2026-01-08 00:00:00+00:00,2026-01,2026-01-08
GBPUSD,win,11856.67672311822,1197524.3490349401,0.02,2026-01-08 00:00:00+00:00,2026-01,2026-01-08
USDJPY,win,47900.973961397605,1245425.322996338,0.02,2026-01-08 00:00:00+00:00,2026-01,2026-01-08
USDCAD,win,49817.01291985351,1295242.3359161913,0.02,2026-01-08 01:00:00+00:00,2026-01,2026-01-08
GBPUSD,win,12952.423359161914,1308194.7592753533,0.02,2026-01-08 01:00:00+00:00,2026-01,2026-01-08
USDCHF,win,13081.947592753533,1321276.7068681067,0.02,2026-01-08 01:00:00+00:00,2026-01,2026-01-08
USDJPY,win,13212.767068681067,1334489.4739367878,0.02,2026-01-08 01:00:00+00:00,2026-01,2026-01-08
USDCAD,win,53379.578957471516,1387869.052894259,0.02,2026-01-08 02:00:00+00:00,2026-01,2026-01-08
GBPUSD,loss,-27757.38105788518,1360111.6718363739,0.02,2026-01-08 02:00:00+00:00,2026-01,2026-01-08
USDCHF,loss,-27819.363995976426,1332292.3078403973,0.02,2026-01-08 02:00:00+00:00,2026-01,2026-01-08
USDJPY,loss,-26645.846156807947,1305646.4616835895,0.02,2026-01-08 02:00:00+00:00,2026-01,2026-01-08
USDCAD,win,13056.464616835894,1318702.9263004253,0.02,2026-01-08 03:00:00+00:00,2026-01,2026-01-08
AUDUSD,win,52748.117052017005,1371451.0433524423,0.02,2026-01-08 03:00:00+00:00,2026-01,2026-01-08
NZDUSD,win,54094.60974177342,1425545.6530942158,0.02,2026-01-08 03:00:00+00:00,2026-01,2026-01-08
USDCAD,win,57021.82612376863,1482567.4792179845,0.02,2026-01-08 04:00:00+00:00,2026-01,2026-01-08
NZDUSD,win,57680.98261756605,1540248.4618355506,0.02,2026-01-08 04:00:00+00:00,2026-01,2026-01-08
USDCAD,win,15402.484618355507,1555650.9464539061,0.02,2026-01-08 05:00:00+00:00,2026-01,2026-01-08
AUDUSD,win,62226.03785815624,1617876.9843120624,0.02,2026-01-08 05:00:00+00:00,2026-01,2026-01-08
NZDUSD,win,63603.477493805614,1681480.461805868,0.02,2026-01-08 05:00:00+00:00,2026-01,2026-01-08
USDCAD,win,67259.21847223473,1748739.6802781026,0.02,2026-01-08 07:00:00+00:00,2026-01,2026-01-08
EURUSD,win,17487.396802781026,1766227.0770808836,0.02,2026-01-08 07:00:00+00:00,2026-01,2026-01-08
GBPUSD,win,70649.08308323534,1836876.160164119,0.02,2026-01-08 07:00:00+00:00,2026-01,2026-01-08
USDCAD,loss,-36737.52320328238,1800138.6369608366,0.02,2026-01-08 08:00:00+00:00,2026-01,2026-01-08
EURUSD,win,18001.386369608368,1818140.023330445,0.02,2026-01-08 08:00:00+00:00,2026-01,2026-01-08
AUDUSD,win,18181.40023330445,1836321.4235637493,0.02,2026-01-08 08:00:00+00:00,2026-01,2026-01-08
GBPUSD,win,18363.214235637493,1854684.6377993869,0.02,2026-01-08 08:00:00+00:00,2026-01,2026-01-08
AUDUSD,win,18546.84637799387,1873231.4841773808,0.02,2026-01-08 09:00:00+00:00,2026-01,2026-01-08
USDJPY,win,74929.25936709523,1948160.743544476,0.02,2026-01-08 09:00:00+00:00,2026-01,2026-01-08
GBPUSD,loss,-38963.214870889526,1909197.5286735867,0.02,2026-01-08 10:00:00+00:00,2026-01,2026-01-08
GBPUSD,loss,-38183.95057347173,1871013.5781001148,0.02,2026-01-08 11:00:00+00:00,2026-01,2026-01-08
GBPUSD,win,18710.13578100115,1889723.713881116,0.02,2026-01-08 12:00:00+00:00,2026-01,2026-01-08
USDCHF,win,75117.0232610204,1964840.7371421363,0.02,2026-01-08 12:00:00+00:00,2026-01,2026-01-08
USDJPY,win,78593.62948568545,2043434.3666278217,0.02,2026-01-08 12:00:00+00:00,2026-01,2026-01-08
GBPUSD,win,20434.34366627822,2063868.7102941,0.02,2026-01-08 13:00:00+00:00,2026-01,2026-01-08
EURUSD,win,20638.687102941,2084507.397397041,0.02,2026-01-08 14:00:00+00:00,2026-01,2026-01-08
GBPUSD,loss,-41690.14794794082,2042817.2494491003,0.02,2026-01-08 14:00:00+00:00,2026-01,2026-01-08
USDCHF,win,20428.172494491006,2063245.4219435914,0.02,2026-01-08 14:00:00+00:00,2026-01,2026-01-08
USDJPY,win,82529.81687774367,2145775.238821335,0.02,2026-01-08 14:00:00+00:00,2026-01,2026-01-08
USDJPY,win,85831.0095528534,2231606.2483741883,0.02,2026-01-08 19:00:00+00:00,2026-01,2026-01-08
GBPUSD,win,22316.06248374188,2253922.31085793,0.02,2026-01-08 23:00:00+00:00,2026-01,2026-01-08
USDJPY,win,90156.89243431721,2344079.2032922474,0.02,2026-01-08 23:00:00+00:00,2026-01,2026-01-08
NZDUSD,win,89905.73541395669,2433984.9387062043,0.02,2026-01-08 23:01:00+00:00,2026-01,2026-01-08
USDCAD,win,97359.39754824816,2531344.336254453,0.02,2026-01-09 00:00:00+00:00,2026-01,2026-01-09
EURUSD,win,25313.443362544527,2556657.7796169976,0.02,2026-01-09 00:00:00+00:00,2026-01,2026-01-09
AUDUSD,win,25566.577796169975,2582224.3574131676,0.02,2026-01-09 00:00:00+00:00,2026-01,2026-01-09
GBPUSD,win,25822.243574131677,2608046.6009872993,0.02,2026-01-09 00:00:00+00:00,2026-01,2026-01-09
NZDUSD,win,102282.19349057201,2710328.794477871,0.02,2026-01-09 00:00:00+00:00,2026-01,2026-01-09
USDJPY,win,108413.15177911485,2818741.946256986,0.02,2026-01-09 00:00:00+00:00,2026-01,2026-01-09
USDJPY,win,112749.67785027943,2931491.6241072654,0.02,2026-01-09 01:00:00+00:00,2026-01,2026-01-09
USDCAD,win,29314.916241072653,2960806.540348338,0.02,2026-01-09 02:00:00+00:00,2026-01,2026-01-09
EURUSD,win,29608.06540348338,2990414.6057518213,0.02,2026-01-09 02:00:00+00:00,2026-01,2026-01-09
AUDUSD,win,119616.58423007284,3110031.189981894,0.02,2026-01-09 02:00:00+00:00,2026-01,2026-01-09
GBPUSD,win,31100.311899818942,3141131.501881713,0.02,2026-01-09 02:00:00+00:00,2026-01,2026-01-09
NZDUSD,loss,-70299.13047778093,3070832.371403932,0.02,2026-01-09 04:00:00+00:00,2026-01,2026-01-09
USDJPY,win,122833.29485615728,3193665.6662600893,0.02,2026-01-09 04:00:00+00:00,2026-01,2026-01-09
NZDUSD,win,125772.8348248796,3319438.501084969,0.02,2026-01-09 06:00:00+00:00,2026-01,2026-01-09
USDJPY,win,33194.38501084969,3352632.8860958186,0.02,2026-01-09 06:00:00+00:00,2026-01,2026-01-09
USDCHF,win,33526.32886095819,3386159.2149567767,0.02,2026-01-09 07:00:00+00:00,2026-01,2026-01-09
EURUSD,win,135446.36859827107,3521605.583555048,0.02,2026-01-09 08:00:00+00:00,2026-01,2026-01-09
USDCHF,win,35216.055835550476,3556821.6393905985,0.02,2026-01-09 08:00:00+00:00,2026-01,2026-01-09
USDCHF,win,35568.21639390598,3592389.8557845047,0.02,2026-01-09 09:00:00+00:00,2026-01,2026-01-09
USDCHF,win,35923.898557845045,3628313.7543423497,0.02,2026-01-09 10:00:00+00:00,2026-01,2026-01-09
NZDUSD,win,36283.1375434235,3664596.8918857733,0.02,2026-01-09 10:00:00+00:00,2026-01,2026-01-09
USDJPY,win,36645.96891885773,3701242.860804631,0.02,2026-01-09 15:00:00+00:00,2026-01,2026-01-09
USDCAD,win,37012.42860804632,3738255.2894126773,0.02,2026-01-09 17:00:00+00:00,2026-01,2026-01-09
EURUSD,loss,-74765.10578825355,3663490.1836244236,0.02,2026-01-09 17:00:00+00:00,2026-01,2026-01-09
GBPUSD,win,36634.90183624424,3700125.085460668,0.02,2026-01-09 17:00:00+00:00,2026-01,2026-01-09
USDCHF,loss,-75016.18501621828,3625108.90044445,0.02,2026-01-09 17:00:00+00:00,2026-01,2026-01-09
USDJPY,loss,-72502.178008889,3552606.722435561,0.02,2026-01-09 17:00:00+00:00,2026-01,2026-01-09
XAUUSD,win,124262.34963856207,3676869.0720741227,0.02,2026-01-09 19:00:00+00:00,2026-01,2026-01-09
USDCAD,loss,-73537.38144148246,3603331.6906326404,0.02,2026-01-09 21:00:00+00:00,2026-01,2026-01-09
EURUSD,win,36033.31690632641,3639365.007538967,0.02,2026-01-12 03:00:00+00:00,2026-01,2026-01-12
EURUSD,win,145574.60030155868,3784939.6078405255,0.02,2026-01-12 04:00:00+00:00,2026-01,2026-01-12
EURUSD,win,151397.58431362105,3936337.1921541467,0.02,2026-01-12 05:00:00+00:00,2026-01,2026-01-12
EURUSD,win,39363.37192154147,3975700.5640756884,0.02,2026-01-12 06:00:00+00:00,2026-01,2026-01-12
AUDUSD,win,159028.02256302757,4134728.586638716,0.02,2026-01-12 07:00:00+00:00,2026-01,2026-01-12
AUDUSD,win,41347.28586638717,4176075.8725051032,0.02,2026-01-12 10:00:00+00:00,2026-01,2026-01-12
AUDUSD,win,41760.75872505103,4217836.631230154,0.02,2026-01-12 11:00:00+00:00,2026-01,2026-01-12
GBPUSD,loss,-84356.73262460309,4133479.898605551,0.02,2026-01-12 11:00:00+00:00,2026-01,2026-01-12
EURUSD,win,41334.7989860555,4174814.6975916065,0.02,2026-01-12 12:00:00+00:00,2026-01,2026-01-12
AUDUSD,win,166992.58790366427,4341807.285495271,0.02,2026-01-12 12:00:00+00:00,2026-01,2026-01-12
EURUSD,win,43418.07285495271,4385225.358350224,0.02,2026-01-12 13:00:00+00:00,2026-01,2026-01-12
AUDUSD,win,43852.25358350225,4429077.611933726,0.02,2026-01-12 13:00:00+00:00,2026-01,2026-01-12
GBPUSD,win,44290.77611933725,4473368.388053063,0.02,2026-01-12 13:00:00+00:00,2026-01,2026-01-12
EURUSD,loss,-89467.36776106125,4383901.020292002,0.02,2026-01-12 14:00:00+00:00,2026-01,2026-01-12
GBPUSD,loss,-87678.02040584004,4296222.999886162,0.02,2026-01-12 14:00:00+00:00,2026-01,2026-01-12
USDJPY,win,42962.229998861614,4339185.229885023,0.02,2026-01-12 16:00:00+00:00,2026-01,2026-01-12
EURUSD,win,43391.85229885024,4382577.082183873,0.02,2026-01-12 17:00:00+00:00,2026-01,2026-01-12
USDCAD,loss,-87651.54164367747,4294925.540540196,0.02,2026-01-12 19:00:00+00:00,2026-01,2026-01-12
USDJPY,loss,-85898.51081080393,4209027.029729392,0.02,2026-01-12 19:00:00+00:00,2026-01,2026-01-12
USDJPY,loss,-84180.54059458784,4124846.4891348043,0.02,2026-01-12 20:00:00+00:00,2026-01,2026-01-12
USDCAD,loss,-82496.92978269608,4042349.5593521083,0.02,2026-01-12 21:00:00+00:00,2026-01,2026-01-12
USDJPY,loss,-80846.99118704216,3961502.568165066,0.02,2026-01-12 21:00:00+00:00,2026-01,2026-01-12
EURUSD,win,39615.02568165066,4001117.593846717,0.02,2026-01-12 23:00:00+00:00,2026-01,2026-01-12
EURUSD,win,40011.17593846717,4041128.769785184,0.02,2026-01-13 00:00:00+00:00,2026-01,2026-01-13
USDCHF,win,40411.28769785184,4081540.0574830356,0.02,2026-01-13 00:00:00+00:00,2026-01,2026-01-13
USDCHF,loss,-83093.71873298143,3998446.338750054,0.02,2026-01-13 01:00:00+00:00,2026-01,2026-01-13
NZDUSD,loss,-84271.01611589572,3914175.322634158,0.02,2026-01-13 01:01:00+00:00,2026-01,2026-01-13
USDCHF,loss,-79323.17736321072,3834852.1452709474,0.02,2026-01-13 02:00:00+00:00,2026-01,2026-01-13
XAUUSD,win,38348.52145270947,3873200.666723657,0.02,2026-01-13 03:00:00+00:00,2026-01,2026-01-13
USDCHF,win,38732.00666723657,3911932.6733908937,0.02,2026-01-13 03:00:00+00:00,2026-01,2026-01-13
USDCHF,win,155160.31625564976,4067092.9896465437,0.02,2026-01-13 04:00:00+00:00,2026-01,2026-01-13
NZDUSD,win,40670.929896465444,4107763.9195430093,0.02,2026-01-13 04:00:00+00:00,2026-01,2026-01-13
USDCHF,loss,-83161.42272665755,4024602.4968163515,0.02,2026-01-13 05:00:00+00:00,2026-01,2026-01-13
NZDUSD,loss,-87000.68439801008,3937601.8124183416,0.02,2026-01-13 05:00:00+00:00,2026-01,2026-01-13
XAUUSD,loss,-79152.50505523228,3858449.307363109,0.02,2026-01-13 05:01:00+00:00,2026-01,2026-01-13
NZDUSD,loss,-90861.83540027386,3767587.471962835,0.02,2026-01-13 06:00:00+00:00,2026-01,2026-01-13
GBPUSD,win,37675.87471962835,3805263.3466824633,0.02,2026-01-13 08:00:00+00:00,2026-01,2026-01-13
USDJPY,loss,-76105.26693364927,3729158.079748814,0.02,2026-01-13 08:00:00+00:00,2026-01,2026-01-13
GBPUSD,loss,-74583.16159497628,3654574.918153838,0.02,2026-01-13 09:00:00+00:00,2026-01,2026-01-13
USDCHF,win,36545.74918153838,3691120.667335376,0.02,2026-01-13 11:00:00+00:00,2026-01,2026-01-13
USDCHF,loss,-74736.17824379358,3616384.4890915826,0.02,2026-01-13 13:00:00+00:00,2026-01,2026-01-13
USDJPY,win,144655.3795636633,3761039.8686552458,0.02,2026-01-13 16:00:00+00:00,2026-01,2026-01-13
USDCAD,loss,-75220.79737310491,3685819.071282141,0.02,2026-01-13 17:00:00+00:00,2026-01,2026-01-13
USDJPY,win,36858.19071282141,3722677.261994962,0.02,2026-01-13 17:00:00+00:00,2026-01,2026-01-13
AUDUSD,loss,-74453.54523989925,3648223.716755063,0.02,2026-01-13 18:00:00+00:00,2026-01,2026-01-13
GBPUSD,win,145928.94867020252,3794152.665425265,0.02,2026-01-13 19:00:00+00:00,2026-01,2026-01-13
USDJPY,win,151766.1066170106,3945918.772042276,0.02,2026-01-13 19:00:00+00:00,2026-01,2026-01-13
GBPUSD,win,39459.18772042276,3985377.9597626985,0.02,2026-01-13 20:00:00+00:00,2026-01,2026-01-13
USDJPY,win,39853.779597626984,4025231.7393603255,0.02,2026-01-13 20:00:00+00:00,2026-01,2026-01-13
GBPUSD,loss,-80504.63478720651,3944727.104573119,0.02,2026-01-13 21:00:00+00:00,2026-01,2026-01-13
USDJPY,win,39447.27104573119,3984174.3756188503,0.02,2026-01-13 21:00:00+00:00,2026-01,2026-01-13
USDCAD,win,39841.7437561885,4024016.119375039,0.02,2026-01-13 23:00:00+00:00,2026-01,2026-01-13
EURUSD,win,40240.16119375039,4064256.280568789,0.02,2026-01-13 23:00:00+00:00,2026-01,2026-01-13
USDCHF,win,40642.56280568789,4104898.8433744772,0.02,2026-01-13 23:00:00+00:00,2026-01,2026-01-13
USDJPY,win,41048.98843374477,4145947.831808222,0.02,2026-01-13 23:00:00+00:00,2026-01,2026-01-13
USDCAD,win,41459.47831808222,4187407.310126304,0.02,2026-01-14 00:00:00+00:00,2026-01,2026-01-14
EURUSD,win,41874.07310126304,4229281.383227567,0.02,2026-01-14 00:00:00+00:00,2026-01,2026-01-14
GBPUSD,win,42292.813832275664,4271574.197059843,0.02,2026-01-14 00:00:00+00:00,2026-01,2026-01-14
USDCHF,win,42715.741970598436,4314289.939030441,0.02,2026-01-14 00:00:00+00:00,2026-01,2026-01-14
USDJPY,win,43142.89939030442,4357432.838420746,0.02,2026-01-14 00:00:00+00:00,2026-01,2026-01-14
USDCAD,loss,-87148.65676841492,4270284.181652331,0.02,2026-01-14 01:00:00+00:00,2026-01,2026-01-14
EURUSD,win,42702.84181652331,4312987.023468854,0.02,2026-01-14 01:00:00+00:00,2026-01,2026-01-14
GBPUSD,win,43129.87023468854,4356116.893703543,0.02,2026-01-14 01:00:00+00:00,2026-01,2026-01-14
USDCHF,loss,-88673.83915274715,4267443.054550796,0.02,2026-01-14 01:00:00+00:00,2026-01,2026-01-14
USDCAD,loss,-85348.86109101592,4182094.19345978,0.02,2026-01-14 02:00:00+00:00,2026-01,2026-01-14
EURUSD,loss,-83641.8838691956,4098452.309590584,0.02,2026-01-14 02:00:00+00:00,2026-01,2026-01-14
GBPUSD,loss,-81969.04619181169,4016483.2633987726,0.02,2026-01-14 02:00:00+00:00,2026-01,2026-01-14
USDCHF,loss,-81498.70405565389,3934984.5593431187,0.02,2026-01-14 02:00:00+00:00,2026-01,2026-01-14
NZDUSD,loss,-83442.93254344494,3851541.626799674,0.02,2026-01-14 02:00:00+00:00,2026-01,2026-01-14
XAUUSD,loss,-77192.04431701862,3774349.582482655,0.02,2026-01-14 04:00:00+00:00,2026-01,2026-01-14
GBPUSD,win,37743.495824826554,3812093.0783074815,0.02,2026-01-14 07:00:00+00:00,2026-01,2026-01-14
XAUUSD,loss,-76406.8713818986,3735686.206925583,0.02,2026-01-14 07:01:00+00:00,2026-01,2026-01-14
