entry_time,exit_time,result,pnl,equity,tf,dir,pair
2025-01-30 08:00:00+00:00,2025-01-30 12:01:00+00:00,SL,-19241.462418582378,1787146.047859225,4h,1,US500
2025-01-30 08:00:00+00:00,2025-01-30 12:00:00+00:00,SL,-19204.28790389524,1860213.2293276207,4h,1,US30
2025-01-30 09:00:00+00:00,2025-01-30 16:00:00+00:00,TP,33935.15518579544,923563.9366953257,4h,1,XAUUSD
2025-01-30 10:00:00+00:00,2025-01-30 11:24:00+00:00,SL,-19200.494949463544,1841012.7343781572,1h,-1,US30
2025-01-30 10:00:00+00:00,2025-01-30 12:01:00+00:00,SL,-19248.088666435116,1767897.9591927899,4h,1,US500
2025-01-30 12:00:00+00:00,2025-01-30 14:48:00+00:00,SL,10000.0,1851012.7343781572,4h,-1,US30
2025-01-31 06:00:00+00:00,2025-01-31 07:20:00+00:00,TP,6945.232181900492,443842.8781729485,1h,1,NAS100
2025-01-31 06:00:00+00:00,2025-01-31 14:11:00+00:00,SL,10000.000000000002,1861012.7343781572,4h,1,US30
2025-01-31 06:00:00+00:00,2025-01-31 09:20:00+00:00,TP,33990.55151184875,1801888.5107046387,1h,1,US500
2025-01-31 07:00:00+00:00,2025-01-31 14:11:00+00:00,SL,10000.0,1871012.7343781572,1h,1,US30
2025-01-31 07:00:00+00:00,2025-01-31 14:13:00+00:00,SL,9990.89800893967,1811879.4087135782,1h,1,US500
2025-01-31 07:00:00+00:00,2025-01-31 14:32:00+00:00,SL,5093.3593909043075,448936.2375638528,1h,1,NAS100
2025-01-31 08:00:00+00:00,2025-01-31 18:20:00+00:00,SL,9994.644287439307,1821874.0530010175,4h,1,US500
2025-01-31 08:00:00+00:00,2025-01-31 14:50:00+00:00,SL,-19254.52900521997,1851758.2053729373,4h,1,US30
2025-01-31 09:00:00+00:00,2025-01-31 13:30:00+00:00,SL,10000.0,1861758.2053729373,1h,1,US30
2025-01-31 10:00:00+00:00,2025-01-31 14:57:00+00:00,SL,5595.997690413093,454532.2352542659,1h,1,NAS100
2025-01-31 10:00:00+00:00,2025-01-31 14:46:00+00:00,SL,-19254.529005219974,1842503.6763677173,4h,1,US30
2025-01-31 10:00:00+00:00,2025-01-31 18:19:00+00:00,SL,9994.969061977234,1831869.0220629948,4h,1,US500
2025-01-31 12:00:00+00:00,2025-01-31 13:35:00+00:00,SL,-46604.81246361612,407927.42279064975,1h,1,NAS100
2025-01-31 12:00:00+00:00,2025-01-31 13:35:00+00:00,SL,-19297.319163467004,1812571.7028995277,1h,1,US500
2025-01-31 14:00:00+00:00,2025-01-31 18:19:00+00:00,TP,34081.4521419307,1876585.1285096481,4h,-1,US30
2025-01-31 14:00:00+00:00,2025-01-31 14:16:00+00:00,SL,-19299.281683645957,1793272.4212158818,4h,1,US500
2025-01-31 15:00:00+00:00,2025-01-31 18:35:00+00:00,SL,-27621.872120613712,380305.55067003606,1h,1,NAS100
2025-01-31 15:00:00+00:00,2025-01-31 20:10:00+00:00,TP,34066.140420147436,1910651.2689297956,1h,-1,US30
2025-02-03 05:00:00+00:00,2025-02-03 06:49:00+00:00,SL,-19392.717874570233,1773879.7033413115,1h,-1,US500
2025-02-03 05:00:00+00:00,2025-02-03 08:09:00+00:00,SL,-19336.170794872673,1891315.098134923,1h,-1,US30
2025-02-03 06:00:00+00:00,2025-02-03 08:20:00+00:00,SL,-19321.745132116062,1871993.353002807,4h,-1,US30
2025-02-03 06:00:00+00:00,2025-02-03 08:06:00+00:00,SL,-19360.113340411444,1754519.5900009002,4h,-1,US500
2025-02-03 14:00:00+00:00,2025-02-13 15:02:00+00:00,SL,-20422.407574055276,359883.1430959808,4h,-1,NAS100
2025-02-04 05:00:00+00:00,2025-02-04 05:06:00+00:00,TP,34109.27750436035,1906102.6305071672,1h,-1,US30
2025-02-04 05:00:00+00:00,2025-02-04 05:06:00+00:00,TP,34081.7104739053,1788601.3004748055,1h,-1,US500
2025-02-04 06:00:00+00:00,2025-02-04 19:11:00+00:00,SL,-19217.780872939136,1886884.849634228,4h,-1,US30
