entry_time,exit_time,dir,ep,exit_price,result,equity,tf
2025-09-24 07:00:00+00:00,2025-09-24 13:45:00+00:00,-1,0.5849700000000001,0.5816463392857145,win,310817067.1329845,1h
2025-09-24 16:00:00+00:00,2025-09-25 02:42:00+00:00,-1,0.5813,0.5820691785714285,loss,304518843.3245048,1h
2025-09-25 16:00:00+00:00,2025-09-25 17:27:00+00:00,-1,0.57755,0.5763992857142857,win,315111414.1669163,1h
2025-09-26 06:00:00+00:00,2025-09-26 07:47:00+00:00,-1,0.57681,0.5758904464285715,win,326055565.61169136,1h
2025-09-26 08:00:00+00:00,2025-09-26 13:04:00+00:00,-1,0.57613,0.5771973928571428,loss,319472782.69587,1h
2025-09-29 09:00:00+00:00,2025-09-29 21:31:00+00:00,-1,0.57911,0.5775872321428572,win,330602222.91998315,1h
2025-09-29 14:00:00+00:00,2025-09-30 03:02:00+00:00,-1,0.57815,0.57919075,loss,323926030.5648251,1h
2025-09-29 16:00:00+00:00,2025-09-30 01:02:00+00:00,-1,0.5785,0.5785,loss,327165290.8704734,1h
2025-09-29 20:00:00+00:00,2025-09-29 21:14:00+00:00,-1,0.57787,0.5784430714285714,loss,320505777.668257,1h
2025-09-30 05:00:00+00:00,2025-09-30 07:41:00+00:00,1,0.5791499999999999,0.5791499999999999,loss,323710835.44493955,1h
2025-09-30 07:00:00+00:00,2025-10-01 13:34:00+00:00,1,0.57965,0.5829041964285715,win,335015922.1490851,1h
2025-09-30 08:00:00+00:00,2025-10-02 06:24:00+00:00,1,0.5800099999999999,0.5837733035714285,win,346719282.9646356,1h
2025-10-01 00:00:00+00:00,2025-10-01 04:30:00+00:00,-1,0.57952,0.57952,loss,350186475.79428196,1h
2025-10-01 07:00:00+00:00,2025-10-01 10:09:00+00:00,1,0.5808399999999999,0.5808399999999999,loss,353688340.55222476,1h
2025-10-01 17:00:00+00:00,2025-10-01 21:05:00+00:00,1,0.58141,0.5806588571428571,loss,346519129.70171016,1h
2025-10-01 19:00:00+00:00,2025-10-01 21:05:00+00:00,1,0.5818,0.5810275357142858,loss,339497852.5867934,1h
2025-10-02 02:00:00+00:00,2025-10-02 13:43:00+00:00,1,0.58343,0.5810561785714285,loss,332679171.042718,1h
2025-10-02 05:00:00+00:00,2025-10-02 11:04:00+00:00,1,0.5829799999999999,0.5829799999999999,loss,336005962.75314516,1h
2025-10-03 00:00:00+00:00,2025-10-03 02:47:00+00:00,1,0.5819399999999999,0.5819399999999999,loss,339366022.3806766,1h
2025-10-03 06:00:00+00:00,2025-10-03 07:42:00+00:00,1,0.58183,0.5831463392857144,win,351179866.4953593,1h
2025-10-03 08:00:00+00:00,2025-10-05 21:04:00+00:00,1,0.58307,0.5817092857142858,loss,344104270.0313335,1h
2025-10-03 12:00:00+00:00,2025-10-03 13:32:00+00:00,1,0.58341,0.5828548928571429,loss,337095932.6545444,1h
2025-10-06 00:00:00+00:00,2025-10-06 08:11:00+00:00,1,0.58241,0.58241,loss,340466891.98108983,1h
2025-10-06 17:00:00+00:00,2025-10-06 21:12:00+00:00,1,0.5839599999999999,0.5833144285714286,loss,333550416.8861811,1h
2025-10-06 19:00:00+00:00,2025-10-06 19:58:00+00:00,1,0.58414,0.58414,loss,336885921.0550429,1h
2025-10-06 20:00:00+00:00,2025-10-06 21:05:00+00:00,1,0.5841999999999999,0.5838628928571429,loss,329942223.6888717,1h
2025-10-07 16:00:00+00:00,2025-10-08 01:00:00+00:00,-1,0.5804900000000001,0.5784749107142857,win,341449469.7060548,1h
2025-10-08 00:00:00+00:00,2025-10-08 01:00:00+00:00,-1,0.57972,0.5783501785714285,win,353338336.3524981,1h
2025-10-08 01:00:00+00:00,2025-10-08 01:01:00+00:00,-1,0.57954,0.5776636607142857,win,365658349.5480484,1h
2025-10-08 16:00:00+00:00,2025-10-08 19:04:00+00:00,-1,0.5777,0.5785256785714287,loss,358255525.09583867,1h
2025-10-09 01:00:00+00:00,2025-10-09 06:11:00+00:00,1,0.5791299999999999,0.5791299999999999,loss,361838080.34679705,1h
2025-10-09 03:00:00+00:00,2025-10-09 06:18:00+00:00,1,0.5804499999999999,0.5788077142857143,loss,354556983.5996123,1h
2025-10-09 06:00:00+00:00,2025-10-09 08:32:00+00:00,-1,0.5794900000000001,0.576291607142857,win,366938850.72126096,1h
2025-10-09 14:00:00+00:00,2025-10-14 03:34:00+00:00,-1,0.5766300000000001,0.5709305357142859,win,379765643.3651441,1h
2025-10-10 10:00:00+00:00,2025-10-10 15:32:00+00:00,-1,0.57498,0.572580267857143,win,393018041.72766,1h
2025-10-10 15:00:00+00:00,2025-10-12 21:04:00+00:00,-1,0.57393,0.57393,loss,396948222.1449366,1h
2025-10-13 06:00:00+00:00,2025-10-13 07:25:00+00:00,-1,0.57367,0.57367,loss,400917704.366386,1h
2025-10-13 07:00:00+00:00,2025-10-13 15:24:00+00:00,-1,0.5733400000000001,0.5733400000000001,loss,404926881.41004986,1h
2025-10-13 09:00:00+00:00,2025-10-13 13:57:00+00:00,-1,0.57313,0.57313,loss,408976150.22415036,1h
2025-10-13 11:00:00+00:00,2025-10-13 13:52:00+00:00,-1,0.57304,0.57304,loss,413065911.72639185,1h
2025-10-13 12:00:00+00:00,2025-10-13 16:49:00+00:00,-1,0.5720700000000001,0.5735792857142856,loss,404749491.7980656,1h
2025-10-13 19:00:00+00:00,2025-10-14 03:22:00+00:00,-1,0.57294,0.5711452678571425,win,418859656.20428824,1h
2025-10-13 22:00:00+00:00,2025-10-14 00:07:00+00:00,-1,0.57255,0.5714916071428571,win,433421732.55207014,1h
2025-10-14 00:00:00+00:00,2025-10-14 10:05:00+00:00,-1,0.57167,0.5684595535714285,win,448557847.10053486,1h
2025-10-14 02:00:00+00:00,2025-10-14 03:34:00+00:00,-1,0.57223,0.5709396428571428,win,464171134.31621397,1h
2025-10-14 03:00:00+00:00,2025-10-14 06:36:00+00:00,-1,0.5717300000000001,0.5691853571428573,win,480371699.7485802,1h
2025-10-14 19:00:00+00:00,2025-10-14 21:05:00+00:00,-1,0.57167,0.57167,loss,485175416.74606603,1h
2025-10-14 20:00:00+00:00,2025-10-15 01:15:00+00:00,-1,0.57118,0.5720645,loss,475360947.7669494,1h
2025-10-14 23:00:00+00:00,2025-10-15 01:14:00+00:00,-1,0.5714400000000001,0.5714400000000001,loss,480114557.2446189,1h
2025-10-15 00:00:00+00:00,2025-10-15 01:15:00+00:00,-1,0.5711900000000001,0.5718930357142856,loss,470373712.04043466,1h
2025-10-15 11:00:00+00:00,2025-10-15 11:57:00+00:00,-1,0.57286,0.5723166964285713,win,486624262.287217,1h
2025-10-15 12:00:00+00:00,2025-10-15 14:57:00+00:00,-1,0.5723600000000001,0.5723600000000001,loss,491490504.9100892,1h
2025-10-16 01:00:00+00:00,2025-10-16 13:31:00+00:00,1,0.57297,0.57297,loss,496405409.9591901,1h
2025-10-16 12:00:00+00:00,2025-10-16 13:27:00+00:00,1,0.57397,0.5732926785714285,loss,486328526.25581795,1h
2025-10-16 20:00:00+00:00,2025-10-17 00:46:00+00:00,-1,0.57245,0.5730555357142857,loss,476438631.0082416,1h
2025-10-17 07:00:00+00:00,2025-10-17 07:14:00+00:00,-1,0.5732900000000001,0.5719309821428571,win,493026979.36517835,1h
2025-10-20 06:00:00+00:00,2025-10-20 06:21:00+00:00,1,0.57399,0.5732235,loss,483036095.56654286,1h
2025-10-20 13:00:00+00:00,2025-10-21 02:43:00+00:00,1,0.57331,0.57331,loss,487866456.5222083,1h
2025-10-21 02:00:00+00:00,2025-10-21 08:04:00+00:00,-1,0.5741200000000001,0.5711433035714287,win,504900945.87143844,1h
2025-10-21 06:00:00+00:00,2025-10-21 14:14:00+00:00,-1,0.57193,0.5731809285714287,loss,494721552.2548539,1h
2025-10-21 08:00:00+00:00,2025-10-21 12:55:00+00:00,-1,0.57167,0.5726515357142857,loss,484725278.0052347,1h
2025-10-22 00:00:00+00:00,2025-10-22 00:56:00+00:00,1,0.57421,0.57421,loss,489572530.7852871,1h
2025-10-22 13:00:00+00:00,2025-10-22 14:31:00+00:00,1,0.57422,0.57422,loss,494468256.09313995,1h
2025-10-22 14:00:00+00:00,2025-10-22 16:30:00+00:00,1,0.57438,0.57438,loss,499412938.65407133,1h
2025-10-22 22:00:00+00:00,2025-10-22 23:12:00+00:00,1,0.5740299999999999,0.5737195,loss,489092291.90185386,1h
2025-10-23 02:00:00+00:00,2025-10-23 07:04:00+00:00,-1,0.5734100000000001,0.5743811428571429,loss,479208672.99475324,1h
2025-10-23 04:00:00+00:00,2025-10-23 06:01:00+00:00,-1,0.5725100000000001,0.5736015714285715,loss,469535886.1228664,1h
2025-10-23 05:00:00+00:00,2025-10-23 08:00:00+00:00,1,0.5730599999999999,0.5747700892857142,win,485901399.18460345,1h
2025-10-23 13:00:00+00:00,2025-10-23 17:23:00+00:00,1,0.57444,0.57444,loss,490760413.1764495,1h
2025-10-23 15:00:00+00:00,2025-10-24 08:25:00+00:00,1,0.5751299999999999,0.5742935,loss,480826448.6120919,1h
2025-10-24 00:00:00+00:00,2025-10-24 01:09:00+00:00,1,0.5754999999999999,0.5754999999999999,loss,485634713.09821284,1h
2025-10-24 11:00:00+00:00,2025-10-24 11:02:00+00:00,1,0.57421,0.5739008928571429,loss,475597295.9236113,1h
2025-10-24 12:00:00+00:00,2025-10-24 12:30:00+00:00,1,0.5742799999999999,0.5756306249999997,win,492155815.46634483,1h
2025-10-24 20:00:00+00:00,2025-10-26 21:04:00+00:00,1,0.5748599999999999,0.575739107142857,win,509242884.16298854,1h
2025-10-27 09:00:00+00:00,2025-10-27 13:41:00+00:00,1,0.5759099999999999,0.5759099999999999,loss,514335313.0046184,1h
2025-10-27 12:00:00+00:00,2025-10-27 13:41:00+00:00,1,0.57665,0.57587675,loss,503913831.68707377,1h
2025-10-27 19:00:00+00:00,2025-10-28 06:55:00+00:00,1,0.5770599999999999,0.5770599999999999,loss,508952970.0039445,1h
2025-10-27 22:00:00+00:00,2025-10-27 23:09:00+00:00,1,0.5770099999999999,0.5776485714285711,win,526570141.64185613,1h
2025-10-27 23:00:00+00:00,2025-10-28 06:25:00+00:00,1,0.5774699999999999,0.5774699999999999,loss,531835843.0582747,1h
2025-10-28 01:00:00+00:00,2025-10-28 05:40:00+00:00,1,0.57766,0.57766,loss,537154201.4888574,1h
2025-10-28 10:00:00+00:00,2025-10-28 13:18:00+00:00,1,0.5772499999999999,0.5761164999999999,loss,526315495.8833817,1h
2025-10-29 10:00:00+00:00,2025-10-29 18:13:00+00:00,1,0.5783299999999999,0.5783299999999999,loss,531578650.84221554,1h
2025-10-30 00:00:00+00:00,2025-10-30 01:08:00+00:00,1,0.5763499999999999,0.5776371428571428,win,550081451.7892075,1h
2025-10-30 01:00:00+00:00,2025-10-30 11:37:00+00:00,1,0.57749,0.5758510357142856,loss,539012285.182881,1h
2025-10-30 03:00:00+00:00,2025-10-30 10:22:00+00:00,1,0.57777,0.5766130714285714,loss,528138047.17689383,1h
2025-10-30 09:00:00+00:00,2025-10-30 11:31:00+00:00,-1,0.57728,0.5759242857142857,win,546526200.838278,1h
2025-10-30 10:00:00+00:00,2025-10-30 12:35:00+00:00,-1,0.5767,0.574127857142857,win,565601703.8509396,1h
2025-10-30 17:00:00+00:00,2025-10-30 23:53:00+00:00,-1,0.5745,0.5745,loss,571257720.889449,1h
2025-10-30 19:00:00+00:00,2025-10-31 05:20:00+00:00,-1,0.5741700000000001,0.572549642857143,win,591164144.0987575,1h
2025-10-30 20:00:00+00:00,2025-11-03 13:08:00+00:00,-1,0.57371,0.5712522321428573,win,611795000.5932988,1h
2025-10-30 23:00:00+00:00,2025-10-30 23:50:00+00:00,-1,0.57406,0.5744148928571429,loss,599204326.6347302,1h
2025-10-31 01:00:00+00:00,2025-10-31 03:25:00+00:00,-1,0.5741,0.5728135714285714,win,620060929.023242,1h
2025-10-31 02:00:00+00:00,2025-11-03 14:24:00+00:00,-1,0.57345,0.5705733928571426,win,641709360.0048378,1h
2025-10-31 06:00:00+00:00,2025-11-03 15:28:00+00:00,-1,0.57238,0.569432232142857,win,664114948.2773286,1h
2025-10-31 12:00:00+00:00,2025-10-31 13:58:00+00:00,-1,0.5724,0.5724,loss,670756097.7601019,1h
2025-11-03 01:00:00+00:00,2025-11-03 04:13:00+00:00,-1,0.57184,0.5726417142857143,loss,657171531.824954,1h
2025-11-03 07:00:00+00:00,2025-11-03 10:00:00+00:00,-1,0.57265,0.5715242857142856,win,680027875.0387409,1h
2025-11-03 10:00:00+00:00,2025-11-03 15:28:00+00:00,-1,0.5716300000000001,0.5694823214285714,win,703750059.0549798,1h
2025-11-03 13:00:00+00:00,2025-11-03 14:23:00+00:00,-1,0.57169,0.5706333928571428,win,728216360.49698,1h
2025-11-03 20:00:00+00:00,2025-11-03 22:05:00+00:00,-1,0.5709200000000001,0.5703427678571429,win,753393912.4652376,1h
2025-11-03 21:00:00+00:00,2025-11-03 22:06:00+00:00,-1,0.57077,0.57077,loss,760927851.58989,1h
2025-11-04 00:00:00+00:00,2025-11-04 01:03:00+00:00,-1,0.5706,0.5692203571428569,win,787423433.6954308,1h
2025-11-04 09:00:00+00:00,2025-11-04 21:54:00+00:00,-1,0.56757,0.5638234821428569,win,814930850.0620089,1h
2025-11-04 12:00:00+00:00,2025-11-05 01:21:00+00:00,-1,0.56613,0.5634341071428572,win,843378137.5822725,1h
2025-11-04 17:00:00+00:00,2025-11-04 19:32:00+00:00,-1,0.5664100000000001,0.5652199107142859,win,872720681.6912141,1h
2025-11-04 20:00:00+00:00,2025-11-04 22:04:00+00:00,-1,0.5649500000000001,0.5649500000000001,loss,881447888.5081263,1h
2025-11-05 01:00:00+00:00,2025-11-05 02:10:00+00:00,-1,0.5640400000000001,0.5640400000000001,loss,890262367.3932076,1h
2025-11-05 06:00:00+00:00,2025-11-05 14:54:00+00:00,-1,0.56527,0.56527,loss,899164991.0671396,1h
2025-11-05 10:00:00+00:00,2025-11-05 16:49:00+00:00,-1,0.5647500000000001,0.5660285357142857,loss,881039927.0083477,1h
2025-11-06 03:00:00+00:00,2025-11-06 04:17:00+00:00,-1,0.5664300000000001,0.5668755000000001,loss,863014517.7095107,1h
2025-11-06 23:00:00+00:00,2025-11-06 23:19:00+00:00,-1,0.56352,0.5638476071428571,loss,845210779.5537741,1h
2025-11-07 01:00:00+00:00,2025-11-07 07:37:00+00:00,-1,0.5632100000000001,0.5607838392857145,win,874706420.8959626,1h
2025-11-07 03:00:00+00:00,2025-11-07 12:13:00+00:00,-1,0.56237,0.56237,loss,883453485.1049222,1h
2025-11-10 08:00:00+00:00,2025-11-10 14:30:00+00:00,1,0.5634899999999999,0.5634899999999999,loss,892288019.9559714,1h
2025-11-10 11:00:00+00:00,2025-11-10 17:50:00+00:00,-1,0.5643600000000001,0.5643600000000001,loss,901210900.155531,1h
2025-11-11 02:00:00+00:00,2025-11-11 12:02:00+00:00,-1,0.5639500000000001,0.5648302857142856,loss,882979575.248249,1h
2025-11-11 08:00:00+00:00,2025-11-11 13:24:00+00:00,1,0.56382,0.5657043750000004,win,913767333.8791019,1h
2025-11-11 11:00:00+00:00,2025-11-11 13:24:00+00:00,1,0.5645199999999999,0.5657398214285714,win,945563438.5295259,1h
2025-11-12 06:00:00+00:00,2025-11-13 00:43:00+00:00,1,0.56533,0.56533,loss,955019072.9148211,1h
2025-11-12 11:00:00+00:00,2025-11-12 12:51:00+00:00,1,0.56565,0.566485267857143,win,988162279.982616,1h
2025-11-12 12:00:00+00:00,2025-11-12 14:14:00+00:00,1,0.5657599999999999,0.5657599999999999,loss,998043902.7824421,1h
2025-11-12 16:00:00+00:00,2025-11-12 23:51:00+00:00,1,0.56609,0.56609,loss,1008024341.8102665,1h
2025-11-13 04:00:00+00:00,2025-11-13 06:33:00+00:00,-1,0.5656,0.5640257142857141,win,1043146127.7142777,1h
2025-11-13 15:00:00+00:00,2025-11-13 18:35:00+00:00,1,0.56687,0.5657315357142857,loss,1022098326.269111,1h
2025-11-14 12:00:00+00:00,2025-11-14 18:04:00+00:00,1,0.5678099999999999,0.5678099999999999,loss,1032319309.5318022,1h
2025-11-14 15:00:00+00:00,2025-11-17 00:00:00+00:00,1,0.56858,0.5675079642857144,loss,1011478519.46272,1h
2025-11-17 00:00:00+00:00,2025-11-17 07:01:00+00:00,-1,0.5675300000000001,0.5675300000000001,loss,1021593304.6573472,1h
2025-11-17 11:00:00+00:00,2025-11-18 08:04:00+00:00,-1,0.5662600000000001,0.5662600000000001,loss,1031809237.7039207,1h
2025-11-17 15:00:00+00:00,2025-11-17 18:08:00+00:00,1,0.5666399999999999,0.5666399999999999,loss,1042127330.0809599,1h
2025-11-17 16:00:00+00:00,2025-11-17 19:22:00+00:00,1,0.5671499999999999,0.5657663928571428,loss,1021133047.6157795,1h
2025-11-18 00:00:00+00:00,2025-11-18 05:39:00+00:00,-1,0.5653900000000001,0.5653900000000001,loss,1031344378.0919373,1h
2025-11-18 08:00:00+00:00,2025-11-18 14:55:00+00:00,1,0.56587,0.56587,loss,1041657821.8728566,1h
2025-11-18 13:00:00+00:00,2025-11-18 14:16:00+00:00,1,0.5666199999999999,0.5666199999999999,loss,1052074400.0915852,1h
2025-11-18 21:00:00+00:00,2025-11-19 01:42:00+00:00,-1,0.5661,0.5640809821428572,win,1088767375.5658479,1h
2025-11-18 23:00:00+00:00,2025-11-19 00:17:00+00:00,-1,0.56589,0.5650953571428571,win,1126535957.118157,1h
2025-11-19 00:00:00+00:00,2025-11-19 00:52:00+00:00,-1,0.5658500000000001,0.5647325892857145,win,1165714909.592115,1h
2025-11-19 01:00:00+00:00,2025-11-19 16:19:00+00:00,-1,0.5645300000000001,0.5601013392857146,win,1206449274.522264,1h
2025-11-19 11:00:00+00:00,2025-11-19 16:06:00+00:00,-1,0.5626500000000001,0.5603374107142858,win,1248545138.7542448,1h
2025-11-19 13:00:00+00:00,2025-11-19 15:29:00+00:00,-1,0.56283,0.5611215178571429,win,1292062583.7382748,1h
2025-11-19 16:00:00+00:00,2025-11-20 13:31:00+00:00,-1,0.5606500000000001,0.5625738214285715,loss,1266086307.7018375,1h
2025-11-20 19:00:00+00:00,2025-11-21 06:24:00+00:00,-1,0.5591200000000001,0.5603911428571429,loss,1240563797.584188,1h
2025-11-20 21:00:00+00:00,2025-11-21 06:18:00+00:00,-1,0.5589900000000001,0.5602638214285713,loss,1215556202.157374,1h
2025-11-21 08:00:00+00:00,2025-11-21 08:47:00+00:00,-1,0.5597000000000001,0.5607044285714285,loss,1191000604.808234,1h
2025-11-23 23:00:00+00:00,2025-11-24 11:03:00+00:00,-1,0.56081,0.56081,loss,1202910610.8563163,1h
2025-11-24 01:00:00+00:00,2025-11-24 10:48:00+00:00,-1,0.56066,0.56066,loss,1214939716.9648795,1h
2025-11-24 05:00:00+00:00,2025-11-24 08:37:00+00:00,-1,0.56054,0.5612760357142857,loss,1190306244.9525547,1h
2025-11-24 06:00:00+00:00,2025-11-24 08:13:00+00:00,-1,0.56052,0.56118425,loss,1166136251.1211545,1h
2025-11-24 07:00:00+00:00,2025-11-24 08:12:00+00:00,-1,0.5600900000000001,0.5610648928571429,loss,1142571812.9919376,1h
2025-11-24 23:00:00+00:00,2025-11-25 00:04:00+00:00,1,0.5611299999999999,0.5607773571428571,loss,1119053459.684702,1h
2025-11-25 00:00:00+00:00,2025-11-25 00:04:00+00:00,1,0.5611999999999999,0.5607791785714287,loss,1096127602.2293189,1h
2025-11-25 04:00:00+00:00,2025-11-25 13:30:00+00:00,-1,0.56035,0.5615844642857143,loss,1074026012.279746,1h
2025-11-25 23:00:00+00:00,2025-11-26 01:00:00+00:00,1,0.56221,0.5641365178571431,win,1111478268.4223692,1h
2025-11-26 01:00:00+00:00,2025-11-26 01:01:00+00:00,1,0.56273,0.564674642857143,win,1150237849.0764453,1h
2025-11-26 15:00:00+00:00,2025-11-27 01:03:00+00:00,1,0.5677099999999999,0.5714658035714286,win,1190419813.0767303,1h
2025-11-26 19:00:00+00:00,2025-11-27 01:07:00+00:00,1,0.56961,0.5715814285714285,win,1231934309.3698258,1h
2025-11-27 12:00:00+00:00,2025-11-28 06:40:00+00:00,1,0.57155,0.57155,loss,1244253652.463524,1h
2025-11-27 14:00:00+00:00,2025-11-28 04:33:00+00:00,1,0.57187,0.57187,loss,1256696188.9881594,1h
2025-11-28 13:00:00+00:00,2025-11-28 15:01:00+00:00,1,0.5709299999999999,0.5725188392857141,win,1300484054.272028,1h
2025-12-01 00:00:00+00:00,2025-12-01 14:40:00+00:00,1,0.57363,0.57363,loss,1313488894.8147483,1h
2025-12-01 07:00:00+00:00,2025-12-01 10:42:00+00:00,1,0.5730599999999999,0.5730599999999999,loss,1326623783.7628958,1h
2025-12-01 08:00:00+00:00,2025-12-01 14:40:00+00:00,1,0.57365,0.57365,loss,1339890021.6005247,1h
2025-12-01 23:00:00+00:00,2025-12-02 00:31:00+00:00,1,0.57263,0.5722536428571429,loss,1312360754.5940428,1h
2025-12-02 07:00:00+00:00,2025-12-02 07:30:00+00:00,-1,0.57277,0.5729996071428571,loss,1284918350.003757,1h
2025-12-02 09:00:00+00:00,2025-12-02 13:01:00+00:00,-1,0.5724800000000001,0.5724800000000001,loss,1297767533.5037947,1h
2025-12-02 12:00:00+00:00,2025-12-02 13:56:00+00:00,1,0.5715699999999999,0.5729308928571426,win,1342952732.5226698,1h
2025-12-02 13:00:00+00:00,2025-12-02 17:11:00+00:00,1,0.57234,0.57234,loss,1356382259.8478966,1h
2025-12-02 20:00:00+00:00,2025-12-03 14:10:00+00:00,1,0.57346,0.57346,loss,1369946082.4463756,1h
2025-12-02 23:00:00+00:00,2025-12-03 00:30:00+00:00,1,0.57363,0.57363,loss,1383645543.2708395,1h
2025-12-03 00:00:00+00:00,2025-12-03 08:34:00+00:00,1,0.57411,0.57411,loss,1397481998.703548,1h
2025-12-03 02:00:00+00:00,2025-12-04 08:07:00+00:00,1,0.57463,0.5777454464285716,win,1446282086.0672185,1h
2025-12-03 05:00:00+00:00,2025-12-03 07:30:00+00:00,1,0.5752999999999999,0.5746952142857142,loss,1416870123.9614656,1h
2025-12-03 20:00:00+00:00,2025-12-04 00:14:00+00:00,1,0.5776699999999999,0.5769969285714286,loss,1388105355.7225602,1h
2025-12-04 03:00:00+00:00,2025-12-04 03:15:00+00:00,1,0.57688,0.5764872857142858,loss,1359617848.2729082,1h
2025-12-04 08:00:00+00:00,2025-12-04 12:49:00+00:00,1,0.57733,0.5764581428571429,loss,1332109982.4416165,1h
2025-12-04 16:00:00+00:00,2025-12-04 22:16:00+00:00,1,0.57751,0.5761190357142857,loss,1305274858.182609,1h
2025-12-05 01:00:00+00:00,2025-12-05 07:27:00+00:00,1,0.57641,0.5780984821428573,win,1350767354.4949353,1h
2025-12-05 05:00:00+00:00,2025-12-05 11:35:00+00:00,1,0.57685,0.57685,loss,1364275028.0398846,1h
2025-12-05 10:00:00+00:00,2025-12-05 11:35:00+00:00,1,0.5774999999999999,0.5769105357142856,loss,1336518652.89314,1h
2025-12-05 11:00:00+00:00,2025-12-05 11:35:00+00:00,1,0.57765,0.5769066785714285,loss,1309423768.83074,1h
2025-12-05 20:00:00+00:00,2025-12-05 21:40:00+00:00,1,0.57768,0.5771525714285713,loss,1282729166.1000793,1h
2025-12-09 20:00:00+00:00,2025-12-09 22:15:00+00:00,1,0.5780099999999999,0.5774107857142857,loss,1256639179.4970663,1h
2025-12-09 21:00:00+00:00,2025-12-09 22:08:00+00:00,1,0.57809,0.5776163571428572,loss,1230964323.8531153,1h
2025-12-10 01:00:00+00:00,2025-12-10 05:35:00+00:00,-1,0.5775300000000001,0.5775300000000001,loss,1243273967.0916464,1h
2025-12-10 09:00:00+00:00,2025-12-10 13:13:00+00:00,1,0.5786899999999999,0.5778451785714286,loss,1218110633.879624,1h
2025-12-10 17:00:00+00:00,2025-12-10 19:40:00+00:00,1,0.57865,0.57865,loss,1230291740.21842,1h
2025-12-11 00:00:00+00:00,2025-12-11 02:33:00+00:00,1,0.58166,0.5809861428571429,loss,1205315255.8689046,1h
2025-12-11 10:00:00+00:00,2025-12-11 14:06:00+00:00,1,0.5805499999999999,0.5826921428571428,win,1247361276.4358165,1h
2025-12-12 00:00:00+00:00,2025-12-12 04:04:00+00:00,1,0.58095,0.58095,loss,1259834889.2001748,1h
2025-12-12 03:00:00+00:00,2025-12-12 04:46:00+00:00,1,0.5812799999999999,0.5808473928571429,loss,1234041971.0680356,1h
2025-12-12 06:00:00+00:00,2025-12-12 11:28:00+00:00,1,0.58141,0.5806906428571428,loss,1209013199.1606238,1h
2025-12-15 14:00:00+00:00,2025-12-15 14:41:00+00:00,-1,0.57913,0.5800584642857143,loss,1184569666.7590394,1h
2025-12-15 17:00:00+00:00,2025-12-16 01:19:00+00:00,-1,0.5793400000000001,0.5766476785714285,win,1225920016.9416735,1h
2025-12-15 21:00:00+00:00,2025-12-15 23:01:00+00:00,-1,0.5784400000000001,0.5784400000000001,loss,1238179217.1110902,1h
2025-12-16 01:00:00+00:00,2025-12-16 08:13:00+00:00,-1,0.57721,0.5790710357142858,loss,1213281850.4536436,1h
2025-12-16 12:00:00+00:00,2025-12-16 12:47:00+00:00,1,0.57855,0.5779496785714285,loss,1188605155.4034002,1h
2025-12-16 16:00:00+00:00,2025-12-16 20:10:00+00:00,-1,0.57921,0.57921,loss,1200491206.9574342,1h
2025-12-17 03:00:00+00:00,2025-12-17 14:02:00+00:00,-1,0.5781900000000001,0.5781900000000001,loss,1212496119.0270085,1h
2025-12-17 05:00:00+00:00,2025-12-17 15:23:00+00:00,-1,0.5775100000000001,0.5789785357142857,loss,1188079934.5375402,1h
2025-12-17 07:00:00+00:00,2025-12-17 09:06:00+00:00,-1,0.57709,0.5778455357142857,loss,1163999617.3972862,1h
2025-12-17 14:00:00+00:00,2025-12-17 14:02:00+00:00,-1,0.57791,0.5781915357142857,loss,1139862279.5465922,1h
2025-12-17 19:00:00+00:00,2025-12-17 21:45:00+00:00,-1,0.57733,0.5783498214285714,loss,1116839278.7384923,1h
2025-12-18 01:00:00+00:00,2025-12-18 07:05:00+00:00,-1,0.5766600000000001,0.5766600000000001,loss,1128007671.5258772,1h
2025-12-18 07:00:00+00:00,2025-12-18 07:49:00+00:00,-1,0.5761700000000001,0.5767163571428572,loss,1105026899.973072,1h
2025-12-18 15:00:00+00:00,2025-12-19 00:00:00+00:00,-1,0.5778500000000001,0.5778500000000001,loss,1116077168.9728029,1h
2025-12-19 02:00:00+00:00,2025-12-19 13:00:00+00:00,-1,0.57721,0.5740557142857141,win,1155051692.2324183,1h
2025-12-19 08:00:00+00:00,2025-12-19 18:16:00+00:00,-1,0.5747000000000001,0.5764813214285714,loss,1131820241.4376223,1h
2025-12-19 21:00:00+00:00,2025-12-22 00:00:00+00:00,-1,0.57581,0.57581,loss,1143138443.8519986,1h
2025-12-22 05:00:00+00:00,2025-12-22 10:03:00+00:00,1,0.57704,0.5785183035714286,win,1182956269.0111048,1h
2025-12-22 07:00:00+00:00,2025-12-22 07:34:00+00:00,1,0.57692,0.5777600892857144,win,1224011846.6553335,1h
2025-12-22 08:00:00+00:00,2025-12-23 02:03:00+00:00,1,0.5778399999999999,0.5809830357142856,win,1266755211.0200872,1h
2025-12-22 12:00:00+00:00,2025-12-22 22:16:00+00:00,1,0.57887,0.57887,loss,1279422763.1302881,1h
2025-12-22 17:00:00+00:00,2025-12-22 18:07:00+00:00,1,0.57965,0.57965,loss,1292216990.761591,1h
2025-12-23 01:00:00+00:00,2025-12-23 08:25:00+00:00,1,0.58029,0.5828694642857144,win,1337319828.263772,1h
2025-12-23 08:00:00+00:00,2025-12-23 14:19:00+00:00,1,0.58204,0.58204,loss,1350693026.5464098,1h
