time,dir,ep,sl,tp,risk,tf,entry_time,half_closed,exit_time,exit_price,pnl,type
2025-02-03 05:59:00+00:00,-1,155.708,155.7938642857143,155.49333928571423,0.08586428571430815,1h,2025-02-03 05:59:00+00:00,False,2025-02-03 06:00:00+00:00,155.6221357142857,8.586428571430815,HALF_TP
2025-02-03 05:59:00+00:00,-1,155.708,155.708,155.49333928571423,0.08586428571430815,1h,2025-02-03 05:59:00+00:00,True,2025-02-03 06:00:00+00:00,155.49333928571423,21.466071428577038,TP
2025-02-03 07:59:00+00:00,-1,155.374,155.9914,153.83049999999997,0.6174000000000035,4h,2025-02-03 07:59:00+00:00,False,2025-02-03 11:00:00+00:00,154.7566,61.74000000000035,HALF_TP
2025-02-03 07:59:00+00:00,-1,155.374,155.374,153.83049999999997,0.6174000000000035,4h,2025-02-03 07:59:00+00:00,True,2025-02-04 00:00:00+00:00,155.374,-0.0,SL
2025-02-04 01:59:00+00:00,-1,155.308,155.4554214285714,154.93944642857144,0.1474214285714197,1h,2025-02-04 01:59:00+00:00,False,2025-02-04 02:00:00+00:00,155.16057857142857,14.742142857141971,HALF_TP
2025-02-04 01:59:00+00:00,-1,155.308,155.308,154.93944642857144,0.1474214285714197,1h,2025-02-04 01:59:00+00:00,True,2025-02-04 05:00:00+00:00,155.308,-0.0,SL
2025-02-04 05:59:00+00:00,-1,155.277,155.37548928571428,155.03077678571424,0.09848928571429383,1h,2025-02-04 05:59:00+00:00,False,2025-02-04 06:00:00+00:00,155.1785107142857,9.848928571429383,HALF_TP
2025-02-04 05:59:00+00:00,-1,155.277,155.277,155.03077678571424,0.09848928571429383,1h,2025-02-04 05:59:00+00:00,True,2025-02-04 06:00:00+00:00,155.277,-0.0,SL
2025-02-04 06:59:00+00:00,-1,155.245,155.43237142857143,154.77657142857146,0.1873714285714243,1h,2025-02-04 06:59:00+00:00,False,2025-02-04 08:00:00+00:00,155.43237142857143,-18.73714285714243,SL
2025-02-04 10:59:00+00:00,-1,155.339,155.4048535714286,155.17436607142852,0.06585357142859039,1h,2025-02-04 10:59:00+00:00,False,2025-02-04 11:00:00+00:00,155.2731464285714,6.5853571428590385,HALF_TP
2025-02-04 10:59:00+00:00,-1,155.339,155.339,155.17436607142852,0.06585357142859039,1h,2025-02-04 10:59:00+00:00,True,2025-02-04 11:00:00+00:00,155.17436607142852,16.463392857147596,TP
2025-02-04 11:59:00+00:00,-1,155.253,155.6354607142857,154.29684821428572,0.38246071428571327,4h,2025-02-04 11:59:00+00:00,False,2025-02-04 15:00:00+00:00,154.87053928571427,38.24607142857133,HALF_TP
2025-02-04 11:59:00+00:00,-1,155.253,155.253,154.29684821428572,0.38246071428571327,4h,2025-02-04 11:59:00+00:00,True,2025-02-04 17:00:00+00:00,154.29684821428572,95.6151785714269,TP
2025-02-04 17:59:00+00:00,-1,154.559,154.71536785714287,154.16808035714283,0.15636785714286816,1h,2025-02-04 17:59:00+00:00,False,2025-02-04 18:00:00+00:00,154.40263214285713,15.636785714286816,HALF_TP
2025-02-04 17:59:00+00:00,-1,154.559,154.559,154.16808035714283,0.15636785714286816,1h,2025-02-04 17:59:00+00:00,True,2025-02-04 18:00:00+00:00,154.16808035714283,39.09196428571704,TP
2025-02-04 19:59:00+00:00,-1,154.295,154.3725607142857,154.1010982142857,0.07756071428570976,1h,2025-02-04 19:59:00+00:00,False,2025-02-04 22:00:00+00:00,154.3725607142857,-7.756071428570976,SL
2025-02-04 23:59:00+00:00,-1,154.357,154.7995392857143,153.25065178571424,0.4425392857143038,4h,2025-02-04 23:59:00+00:00,False,2025-02-05 00:00:00+00:00,153.9144607142857,44.25392857143038,HALF_TP
2025-02-04 23:59:00+00:00,-1,154.357,154.357,153.25065178571424,0.4425392857143038,4h,2025-02-04 23:59:00+00:00,True,2025-02-05 02:00:00+00:00,153.25065178571424,110.63482142857595,TP
2025-02-05 03:59:00+00:00,-1,153.386,154.58159285714285,150.39701785714286,1.1955928571428558,4h,2025-02-05 03:59:00+00:00,False,2025-02-05 15:00:00+00:00,152.19040714285714,119.55928571428558,HALF_TP
