,open,high,low,close
2023-06-26 16:00:00,1962.0197400980448,1980.0383634919367,1954.4376704988103,1971.1558773753843
2023-06-26 20:00:00,1971.1558773753843,1987.8949333136325,1960.014748019947,1979.2111988121812
2023-06-27 00:00:00,1979.2111988121812,1991.9347920979587,1953.9394323646732,1963.4038134759885
2023-06-27 04:00:00,1963.4038134759885,1973.8300206619451,1942.0815846781024,1955.7502121685145
2023-06-27 08:00:00,1955.7502121685145,1979.5567421495875,1947.086768271933,1969.220545145312
2023-06-27 12:00:00,1969.220545145312,1988.2046587182765,1960.55166798962,1973.732340952827
2023-06-27 16:00:00,1973.732340952827,1991.4895816779256,1947.1857603396104,1965.666393396075
2023-06-27 20:00:00,1965.666393396075,1977.2974150090545,1949.9105385533492,1969.3226392636475
2023-06-28 00:00:00,1969.3226392636475,1975.2249103042568,1952.8624816920983,1971.952069978624
2023-06-28 04:00:00,1971.952069978624,1989.425220176064,1945.5396934217176,1976.1978196919813
2023-06-28 08:00:00,1976.1978196919813,1990.67025905022,1948.949734118016,1985.4826341016296
2023-06-28 12:00:00,1985.4826341016296,1996.094687009713,1968.624481106537,1985.906210102077
2023-06-28 16:00:00,1985.906210102077,2005.334668316075,1970.9678845347296,1987.7115124411853
2023-06-28 20:00:00,1987.7115124411853,1998.489990110097,1964.6262292075955,1989.420370362097
2023-06-29 00:00:00,1989.420370362097,2007.8500861561,1978.475785338092,1986.7842671393933
2023-06-29 04:00:00,1986.7842671393933,2003.1192145159944,1977.3239662175697,1993.1639309236627
2023-06-29 08:00:00,1993.1639309236627,1997.1486830441568,1958.3515075701323,1985.29939438852
2023-06-29 12:00:00,1985.29939438852,1995.871071606672,1965.2039375551667,1973.4051288980927
2023-06-29 16:00:00,1973.4051288980927,1983.4762555697096,1947.343724640167,1963.1787489739688
2023-06-29 20:00:00,1963.1787489739688,1985.0643465961,1956.37346083364,1982.305433077128
2023-06-30 00:00:00,1910.0,1930.0577781536688,1889.8382956238995,1901.370585564139
2023-06-30 04:00:00,1901.370585564139,1916.99759294988,1891.98912115281,1912.544723031571
2023-06-30 08:00:00,1912.544723031571,1933.6681204529773,1893.197380559969,1931.9715628113725
2023-06-30 12:00:00,1931.9715628113725,1944.6541331889832,1910.6769025264068,1923.692698740088
2023-06-30 16:00:00,1923.692698740088,1932.2783141293144,1900.434465147934,1924.7552557611732
2023-06-30 20:00:00,1924.7552557611732,1932.0438675736743,1919.3908126395704,1925.2950262649924
2023-07-03 00:00:00,1877.3580155725235,1894.5107173010797,1872.5851497346143,1880.421075573877
2023-07-03 04:00:00,1880.421075573877,1896.7962058671865,1869.540286796521,1878.2788278408425
2023-07-03 08:00:00,1878.2788278408425,1885.403305252983,1853.72221934012,1870.2229124673115
2023-07-03 12:00:00,1870.2229124673115,1877.5373736847455,1850.7930722037456,1865.0313878886348
2023-07-03 16:00:00,1865.0313878886348,1883.9878006095864,1857.806858001828,1870.211205927772
2023-07-03 20:00:00,1870.211205927772,1896.574101454791,1860.0996176199449,1878.7421108556816
2023-07-04 00:00:00,1878.7421108556816,1897.3356571744837,1868.2793426182016,1885.0425920797736
2023-07-04 04:00:00,1885.0425920797736,1898.0651168345487,1874.7973033316848,1882.479228613597
2023-07-04 08:00:00,1882.479228613597,1896.8658370414016,1866.085268652571,1874.105154278992
2023-07-04 12:00:00,1874.105154278992,1893.6689070917453,1865.1143047268515,1878.6544312645128
2023-07-04 16:00:00,1878.6544312645128,1893.6925502692743,1859.04846324602,1870.2138539179011
2023-07-04 20:00:00,1870.2138539179011,1875.20151092333,1861.0575452302917,1866.8932098847536
2023-07-05 00:00:00,1866.8932098847536,1875.314336135457,1859.4759538217156,1866.2589603051345
2023-07-05 04:00:00,1866.2589603051345,1872.8509939554729,1847.7665179316305,1855.839585773527
2023-07-05 08:00:00,1855.839585773527,1872.7197544632672,1843.0636193233136,1852.3967526802576
2023-07-05 12:00:00,1852.3967526802576,1870.963013515992,1827.3301808749532,1848.203412711656
2023-07-05 16:00:00,1848.203412711656,1868.4460616539457,1826.1129712818292,1847.3540180812065
2023-07-05 20:00:00,1847.3540180812065,1859.7967142893008,1837.257274413081,1849.2857297987596
2023-07-06 00:00:00,1849.2857297987596,1863.0959573948385,1840.884930808139,1844.9687477525413
2023-07-06 04:00:00,1844.9687477525413,1847.398822432423,1826.1479470099289,1839.3373536221568
2023-07-06 08:00:00,1839.3373536221568,1849.760121464173,1832.5286641401372,1839.8125299224605
2023-07-06 12:00:00,1839.8125299224605,1851.08883463065,1822.909389780732,1839.7108369720545
2023-07-06 16:00:00,1839.7108369720545,1855.2089420216744,1818.760111861901,1829.4447869907865
2023-07-06 20:00:00,1829.4447869907865,1854.078075434846,1821.9491255377832,1840.3398267658808
2023-07-07 00:00:00,1840.3398267658808,1848.7122516774969,1826.6422704395836,1837.660911606828
2023-07-07 04:00:00,1837.660911606828,1865.038924287337,1830.5370634481892,1837.9704741272296
2023-07-07 08:00:00,1837.9704741272296,1856.4745822506025,1820.5695284766696,1848.159578280083
2023-07-07 12:00:00,1848.159578280083,1884.5828554328468,1840.1184605327476,1863.3883213140475
2023-07-07 16:00:00,1863.3883213140475,1869.217736064899,1857.2910126690444,1858.249519900461
2023-07-07 20:00:00,1858.249519900461,1859.88167347477,1849.2611897237496,1852.7854086847929
2023-07-10 00:00:00,1837.5647229163724,1845.986258596672,1814.320093018748,1830.9405041545456
2023-07-10 04:00:00,1830.9405041545456,1839.6346308228303,1821.8085280903715,1828.224307292517
2023-07-10 08:00:00,1828.224307292517,1843.8956099239024,1816.618399394802,1827.623825766425
2023-07-10 12:00:00,1827.623825766425,1845.4474346636744,1824.3554830938283,1835.373668715681
2023-07-10 16:00:00,1835.373668715681,1840.3580487270367,1824.205440059491,1834.019789013725
2023-07-10 20:00:00,1834.019789013725,1855.898977644704,1823.249296730886,1837.4036524406224
2023-07-11 00:00:00,1837.4036524406224,1849.5730917162928,1825.582723158812,1844.1099973723608
2023-07-11 04:00:00,1844.1099973723608,1861.8657232498551,1829.2422883167103,1854.976158852632
2023-07-11 08:00:00,1854.976158852632,1863.243290458951,1831.0548517919683,1850.2721819350595
2023-07-11 12:00:00,1850.2721819350595,1864.224224385596,1844.2205993701527,1848.9923171105968
2023-07-11 16:00:00,1848.9923171105968,1866.0143376663543,1825.189005230236,1840.182557835102
2023-07-11 20:00:00,1840.182557835102,1855.3792576634744,1823.4658418172928,1842.429481454879
2023-07-12 00:00:00,1842.429481454879,1862.555725734362,1828.9247930479812,1847.351550061183
2023-07-12 04:00:00,1847.351550061183,1854.2636638296144,1839.342446278221,1840.75754284486
2023-07-12 08:00:00,1840.75754284486,1847.1535851859587,1808.98201853784,1824.440996551688
2023-07-12 12:00:00,1824.440996551688,1833.8334520368803,1812.2395977788933,1823.224717734433
2023-07-12 16:00:00,1823.224717734433,1833.4258833878569,1792.6627166583817,1821.445168448302
2023-07-12 20:00:00,1821.445168448302,1835.9623455879976,1811.509898062496,1824.42083530546
2023-07-13 00:00:00,1824.42083530546,1834.5829768049048,1806.0292128709427,1825.0593606777888
2023-07-13 04:00:00,1825.0593606777888,1849.297629737989,1813.1387210992807,1819.7548824387231
2023-07-13 08:00:00,1819.7548824387231,1831.6672617692525,1795.7900047438911,1824.0140990573
2023-07-13 12:00:00,1824.0140990573,1840.224802367871,1804.206951928147,1823.1462223587787
2023-07-13 16:00:00,1823.1462223587787,1830.456390631412,1810.4838695059643,1823.845378952895
2023-07-13 20:00:00,1823.845378952895,1838.2383882393883,1812.830657061404,1830.82441260038
2023-07-14 00:00:00,1830.82441260038,1839.0749454600077,1815.991093811177,1834.620860267377
2023-07-14 04:00:00,1834.620860267377,1838.6534795070845,1811.648095699918,1827.7209512608572
2023-07-14 08:00:00,1827.7209512608572,1832.1099266477288,1810.7457604185795,1820.288189683532
2023-07-14 12:00:00,1820.288189683532,1831.614504385356,1806.697018039342,1824.8989269291355
2023-07-14 16:00:00,1824.8989269291355,1830.8614184945384,1806.0599254749452,1827.4440450707764
2023-07-14 20:00:00,1827.4440450707764,1833.029967789399,1821.8387064613985,1826.8614230573007
2023-07-17 00:00:00,1806.084330382168,1828.9824593442645,1796.123158950194,1815.147563896355
2023-07-17 04:00:00,1815.147563896355,1834.1132135769872,1793.7451424055669,1811.8707193370485
2023-07-17 08:00:00,1811.8707193370485,1836.8851689176831,1798.578018250818,1824.102338430504
2023-07-17 12:00:00,1824.102338430504,1848.465535193948,1816.1220746981428,1843.324499474777
2023-07-17 16:00:00,1843.324499474777,1854.990272564219,1835.437810721119,1841.3965564635305
2023-07-17 20:00:00,1841.3965564635305,1855.850496595601,1823.2546078972025,1845.472818771512
2023-07-18 00:00:00,1845.472818771512,1853.5993567047567,1830.3679932178609,1849.892291885752
2023-07-18 04:00:00,1849.892291885752,1871.8069293768951,1838.157241209236,1857.5699497705627
2023-07-18 08:00:00,1857.5699497705627,1870.8466653653984,1854.839982657153,1860.48231683284
2023-07-18 12:00:00,1860.48231683284,1885.8693817068483,1849.1543262711427,1852.746525346211
2023-07-18 16:00:00,1852.746525346211,1870.758688942756,1828.044419518228,1843.6558386077857
2023-07-18 20:00:00,1843.6558386077857,1857.6551077893437,1834.7529777131715,1851.0391075200357
2023-07-19 00:00:00,1851.0391075200357,1855.355024722302,1831.369394588062,1848.6097598696388
2023-07-19 04:00:00,1848.6097598696388,1866.2038214925271,1837.3830736804864,1848.1790189078656
2023-07-19 08:00:00,1848.1790189078656,1865.5449160434132,1829.4793623665648,1851.1055029947572
2023-07-19 12:00:00,1851.1055029947572,1864.512956502856,1831.5724436360845,1844.1656736313564
2023-07-19 16:00:00,1844.1656736313564,1855.4789334834456,1832.510191728151,1855.3007206223847
2023-07-19 20:00:00,1855.3007206223847,1872.1697349818269,1850.0432289614464,1855.3630418359892
2023-07-20 00:00:00,1855.3630418359892,1872.5081891311088,1833.6569595762296,1843.995999192972
2023-07-20 04:00:00,1843.995999192972,1860.709557952698,1834.7140058431692,1854.8946178626516
2023-07-20 08:00:00,1854.8946178626516,1868.7198073317804,1845.511858556484,1857.4703189025645
2023-07-20 12:00:00,1857.4703189025645,1861.4662666905008,1830.493345130476,1854.7236089881
2023-07-20 16:00:00,1854.7236089881,1871.0547257724927,1849.118722107748,1859.0314053688471
2023-07-20 20:00:00,1859.0314053688471,1883.5631766039903,1847.4238987615847,1855.97049840706
2023-07-21 00:00:00,1855.97049840706,1885.389343021832,1840.4049156295343,1866.1029294320736
2023-07-21 04:00:00,1866.1029294320736,1882.8734806304024,1856.3767008501825,1869.7465385429807
2023-07-21 08:00:00,1869.7465385429807,1880.3155977890704,1857.6134047101823,1870.8817518389544
2023-07-21 12:00:00,1870.8817518389544,1884.666663221417,1849.8111736974795,1858.5740420089887
2023-07-21 16:00:00,1858.5740420089887,1862.977143777414,1835.7503182606945,1846.796982264524
2023-07-21 20:00:00,1846.796982264524,1850.5154359524604,1826.390457608896,1846.5314913157588
2023-07-24 00:00:00,1844.994753291244,1860.3684069953508,1823.6600119634863,1842.6096111736797
2023-07-24 04:00:00,1842.6096111736797,1859.855009050364,1830.1735625356064,1850.0217070552944
2023-07-24 08:00:00,1850.0217070552944,1861.7755172395791,1838.648608376533,1849.113280384015
2023-07-24 12:00:00,1849.113280384015,1878.4273634152887,1833.3228618819492,1841.6058079911616
2023-07-24 16:00:00,1841.6058079911616,1849.1037187967047,1826.9569163832389,1838.05771269576
2023-07-24 20:00:00,1838.05771269576,1853.381359909834,1821.126705271706,1845.0159705059216
2023-07-25 00:00:00,1845.0159705059216,1858.2326603569445,1828.989618669136,1848.1276412664797
2023-07-25 04:00:00,1848.1276412664797,1854.8438542280244,1828.825949176496,1842.498964647837
2023-07-25 08:00:00,1842.498964647837,1849.317720724261,1820.0268441426124,1842.8732714990565
2023-07-25 12:00:00,1842.8732714990565,1857.7699714469925,1842.0585432752212,1850.879385125114
2023-07-25 16:00:00,1850.879385125114,1862.447151466418,1836.364441034648,1849.936247577754
2023-07-25 20:00:00,1849.936247577754,1863.8780795253767,1836.3161030063568,1857.0168947377915
2023-07-26 00:00:00,1857.0168947377915,1871.533225182615,1840.867910047245,1856.1739769602975
2023-07-26 04:00:00,1856.1739769602975,1877.2676312678984,1837.0873441634185,1861.6008023516051
2023-07-26 08:00:00,1861.6008023516051,1878.3767416457572,1853.0496201753565,1871.521183417416
2023-07-26 12:00:00,1871.521183417416,1892.7082991028744,1862.922915468507,1870.4891022054749
2023-07-26 16:00:00,1870.4891022054749,1878.035177038812,1851.1466476104165,1868.4242126641311
2023-07-26 20:00:00,1868.4242126641311,1876.9319254621728,1853.7004921877283,1858.6428206965709
2023-07-27 00:00:00,1858.6428206965709,1876.1103156923095,1845.676457399247,1858.371077572588
2023-07-27 04:00:00,1858.371077572588,1878.3086506875864,1855.1308139734515,1862.850898940956
2023-07-27 08:00:00,1862.850898940956,1870.046113211436,1844.9624817250192,1858.8741027789915
2023-07-27 12:00:00,1858.8741027789915,1873.5392234671624,1852.9123036426972,1860.0693950455711
2023-07-27 16:00:00,1860.0693950455711,1877.1855779045447,1850.9693853594576,1859.2801657944945
2023-07-27 20:00:00,1859.2801657944945,1881.263202451976,1846.8008150536043,1863.142849071625
2023-07-28 00:00:00,1863.142849071625,1870.022364382932,1844.055632118232,1858.022872243908
2023-07-28 04:00:00,1858.022872243908,1871.5766789198876,1846.242188368369,1862.9626440907757
2023-07-28 08:00:00,1862.9626440907757,1877.7702911548847,1851.5925003681068,1860.623243719464
2023-07-28 12:00:00,1860.623243719464,1871.3654620427044,1825.4195587758509,1851.2363241429264
2023-07-28 16:00:00,1851.2363241429264,1856.478616066748,1826.3014124887616,1847.1350196923272
2023-07-28 20:00:00,1847.1350196923272,1867.46542341965,1838.063855455224,1854.332012297476
2023-07-31 00:00:00,1829.9323292506704,1839.5163978182827,1816.4478744587043,1830.1577493823013
2023-07-31 04:00:00,1830.1577493823013,1850.720933537565,1828.0521477506336,1842.172030265897
2023-07-31 08:00:00,1842.172030265897,1856.0706310838327,1822.0050755197915,1836.9838718713247
2023-07-31 12:00:00,1836.9838718713247,1849.010803973414,1822.902007661568,1834.806493633015
2023-07-31 16:00:00,1834.806493633015,1841.1099769732216,1814.280848980226,1831.0014379494587
2023-07-31 20:00:00,1831.0014379494587,1846.9429837390944,1819.185468334991,1834.0864716627111
2023-08-01 00:00:00,1834.0864716627111,1851.0519938694524,1816.462609696084,1834.2918041356725
2023-08-01 04:00:00,1834.2918041356725,1841.1732552240344,1826.303037209953,1833.7392920356983
2023-08-01 08:00:00,1833.7392920356983,1858.5718471155556,1822.7972568095424,1832.0524367075272
2023-08-01 12:00:00,1832.0524367075272,1856.368519629364,1822.262381585281,1841.3727058623915
2023-08-01 16:00:00,1841.3727058623915,1864.376421326729,1834.7535170041144,1848.0256566479768
2023-08-01 20:00:00,1848.0256566479768,1855.4691922924544,1825.8455255508584,1832.5315658656648
2023-08-02 00:00:00,1832.5315658656648,1840.236495446396,1824.43293316243,1829.676615307289
2023-08-02 04:00:00,1829.676615307289,1849.2007496112983,1810.9290800075464,1837.836860321436
2023-08-02 08:00:00,1837.836860321436,1841.8953195835545,1822.6918024507904,1835.9178595238932
2023-08-02 12:00:00,1835.9178595238932,1855.216616520637,1822.6931668615691,1836.7673397310975
2023-08-02 16:00:00,1836.7673397310975,1855.8951025808,1817.964519893777,1832.6900229277496
2023-08-02 20:00:00,1832.6900229277496,1835.3716939823917,1812.59051722096,1822.1132108052284
2023-08-03 00:00:00,1822.1132108052284,1840.76170617035,1808.3991789652507,1815.293572744642
2023-08-03 04:00:00,1815.293572744642,1828.12567568746,1804.9666635619044,1816.307418205908
2023-08-03 08:00:00,1816.307418205908,1833.5537323813676,1803.7484895316973,1831.6367648924636
2023-08-03 12:00:00,1831.6367648924636,1855.8821733671955,1812.9515173268055,1838.451036619737
2023-08-03 16:00:00,1838.451036619737,1849.5507248034128,1825.938029649647,1837.9024436926536
2023-08-03 20:00:00,1837.9024436926536,1856.8853272824792,1817.237587803756,1828.7989211537977
2023-08-04 00:00:00,1828.7989211537977,1844.1239247634576,1816.8563325722323,1829.9419493764065
2023-08-04 04:00:00,1829.9419493764065,1844.759834407561,1814.2651659536896,1829.6913699780305
2023-08-04 08:00:00,1829.6913699780305,1841.594286283988,1814.6544502270128,1832.4719982559604
2023-08-04 12:00:00,1832.4719982559604,1849.8425874495133,1827.5307570442897,1836.372295672931
2023-08-04 16:00:00,1836.372295672931,1854.4128165041816,1816.2941811746243,1823.6197668414325
2023-08-04 20:00:00,1823.6197668414325,1838.3174111047608,1807.8330360554835,1823.9959839252676
2023-08-07 00:00:00,1808.1257450284008,1828.353379757602,1804.286012416177,1813.6689185935572
2023-08-07 04:00:00,1813.6689185935572,1829.2075918203,1794.6227637371358,1817.5523466152613
2023-08-07 08:00:00,1817.5523466152613,1831.9184328976432,1786.8188961986357,1805.477975615547
2023-08-07 12:00:00,1805.477975615547,1818.3783099958664,1789.4921761828748,1799.3750330247144
2023-08-07 16:00:00,1799.3750330247144,1825.8285590246603,1784.773656472863,1809.2247048915656
2023-08-07 20:00:00,1809.2247048915656,1813.7584926201123,1796.083417882028,1798.3544308225064
2023-08-08 00:00:00,1798.3544308225064,1810.2705818988877,1795.365669191265,1800.4210516649962
2023-08-08 04:00:00,1800.4210516649962,1825.138308380569,1783.7369197619694,1812.8398124102464
2023-08-08 08:00:00,1812.8398124102464,1824.001056714028,1795.0396031671844,1810.4002915502465
2023-08-08 12:00:00,1810.4002915502465,1820.2706084047888,1804.7924467341877,1807.388912912655
2023-08-08 16:00:00,1807.388912912655,1811.5662132987216,1796.7743630584205,1798.2134604682146
2023-08-08 20:00:00,1798.2134604682146,1814.5952124165076,1786.8973533634037,1801.838964262976
2023-08-09 00:00:00,1801.838964262976,1813.068488460216,1780.4882871961418,1799.9208937289288
2023-08-09 04:00:00,1799.9208937289288,1812.379762090047,1794.3513288349332,1797.570005239824
2023-08-09 08:00:00,1797.570005239824,1811.2039719387053,1785.6445917435285,1795.5520815628558
2023-08-09 12:00:00,1795.5520815628558,1810.7527817493017,1777.9297919658206,1791.862387771327
2023-08-09 16:00:00,1791.862387771327,1813.625088651714,1768.9453407095584,1784.5261758891688
2023-08-09 20:00:00,1784.5261758891688,1798.1666873034565,1770.0859603184815,1778.1148727827645
2023-08-10 00:00:00,1778.1148727827645,1799.4121154047334,1774.9041204739235,1792.7897831797768
2023-08-10 04:00:00,1792.7897831797768,1810.6422908009783,1782.365163094269,1801.6115293569517
2023-08-10 08:00:00,1801.6115293569517,1824.103309292627,1793.672047990514,1807.578911579621
2023-08-10 12:00:00,1807.578911579621,1809.5404414644624,1789.4967338531326,1799.1321848900957
2023-08-10 16:00:00,1799.1321848900957,1805.8258725377248,1782.009339919387,1795.5448411725297
2023-08-10 20:00:00,1795.5448411725297,1816.046074930288,1789.1214115077305,1799.4507741932507
2023-08-11 00:00:00,1799.4507741932507,1808.8951887407288,1783.7723476912734,1790.1330160156651
2023-08-11 04:00:00,1790.1330160156651,1811.429391749162,1787.8761219077646,1804.5760672136605
2023-08-11 08:00:00,1804.5760672136605,1804.5776767429036,1775.4928378222507,1784.9551537582424
2023-08-11 12:00:00,1784.9551537582424,1795.9308224721683,1773.3401578022651,1793.4630616776235
2023-08-11 16:00:00,1793.4630616776235,1816.887531074805,1783.4313178091022,1795.9879727384764
2023-08-11 20:00:00,1795.9879727384764,1811.6901011204363,1789.6108553351228,1805.4183212686544
2023-08-14 00:00:00,1815.730290417981,1829.988265359099,1798.9658297941144,1812.150608646873
2023-08-14 04:00:00,1812.150608646873,1825.6493412464451,1802.023570783688,1816.4999162647728
2023-08-14 08:00:00,1816.4999162647728,1824.2587571522847,1803.831149503651,1815.7814772983304
2023-08-14 12:00:00,1815.7814772983304,1822.264849502288,1805.6601751429737,1820.7593310528216
2023-08-14 16:00:00,1820.7593310528216,1833.976069819662,1809.10911168706,1813.8839192049725
2023-08-14 20:00:00,1813.8839192049725,1819.0460226287016,1804.963094938216,1818.022976962182
2023-08-15 00:00:00,1818.022976962182,1840.517638514151,1807.755421818631,1830.8595916650247
2023-08-15 04:00:00,1830.8595916650247,1854.9835081812375,1812.7150011620404,1824.454724259108
2023-08-15 08:00:00,1824.454724259108,1826.910908661036,1802.1102405711565,1813.4553147684671
2023-08-15 12:00:00,1813.4553147684671,1824.5017237224624,1805.0336570227355,1818.012402569852
2023-08-15 16:00:00,1818.012402569852,1841.7947412189296,1806.2718730706413,1817.367708431245
2023-08-15 20:00:00,1817.367708431245,1827.8466426013904,1803.1494640660824,1813.5779159470897
2023-08-16 00:00:00,1813.5779159470897,1828.9899350437736,1798.587686693903,1803.0553166660573
2023-08-16 04:00:00,1803.0553166660573,1819.5843811424293,1788.7225824803502,1800.7590416297269
2023-08-16 08:00:00,1800.7590416297269,1819.587212007631,1787.9037831379335,1806.180735945944
2023-08-16 12:00:00,1806.180735945944,1811.406629134363,1781.0010118677094,1794.441224403102
2023-08-16 16:00:00,1794.441224403102,1813.408606162023,1777.801408659698,1804.4636233295944
2023-08-16 20:00:00,1804.4636233295944,1822.4683829088972,1796.7503796660103,1811.781858849864
2023-08-17 00:00:00,1811.781858849864,1829.5326304871207,1798.286500132604,1813.794526766771
2023-08-17 04:00:00,1813.794526766771,1819.6937564792624,1798.1767211037811,1807.2337867198703
2023-08-17 08:00:00,1807.2337867198703,1816.8945563585328,1792.4798161002986,1811.3702227761244
2023-08-17 12:00:00,1811.3702227761244,1821.4906047523612,1799.1780874718777,1809.8620423074983
2023-08-17 16:00:00,1809.8620423074983,1819.433581906872,1790.360743171107,1817.0556269130805
2023-08-17 20:00:00,1817.0556269130805,1841.7717790508584,1810.84957936692,1837.2818468237904
2023-08-18 00:00:00,1837.2818468237904,1850.308479988144,1812.5258838972336,1828.550057627902
2023-08-18 04:00:00,1828.550057627902,1863.811949441488,1813.9006956949693,1839.975406383884
2023-08-18 08:00:00,1839.975406383884,1852.6286230686096,1830.5817322368125,1839.737730911546
2023-08-18 12:00:00,1839.737730911546,1853.6105045274692,1815.3097493312853,1838.276074978804
2023-08-18 16:00:00,1838.276074978804,1852.071653112491,1830.130774021664,1842.2891051854035
2023-08-18 20:00:00,1842.2891051854035,1853.3627645762228,1834.9843237425569,1838.4102083247935
2023-08-21 00:00:00,1873.6688744632745,1886.373471267816,1844.962745964222,1862.0130458757944
2023-08-21 04:00:00,1862.0130458757944,1879.365691387324,1853.6626201062984,1871.271192710332
2023-08-21 08:00:00,1871.271192710332,1888.9483305074543,1869.9986163832489,1880.785347887906
2023-08-21 12:00:00,1880.785347887906,1894.4677108351175,1864.5996804197207,1877.38316718031
2023-08-21 16:00:00,1877.38316718031,1880.4900042051,1850.181273264992,1872.8036497221588
2023-08-21 20:00:00,1872.8036497221588,1890.2241292613348,1856.0713613751795,1870.2127614025264
2023-08-22 00:00:00,1870.2127614025264,1881.221355844384,1853.3022506162229,1869.4265317115785
2023-08-22 04:00:00,1869.4265317115785,1887.0105009445217,1852.967108413322,1878.841062809392
2023-08-22 08:00:00,1878.841062809392,1891.5872566417547,1853.7688868792927,1878.6201301327264
2023-08-22 12:00:00,1878.6201301327264,1913.6238747895932,1868.1505994068575,1886.4327551899596
2023-08-22 16:00:00,1886.4327551899596,1896.3355587741585,1868.92451361471,1880.103529841267
2023-08-22 20:00:00,1880.103529841267,1885.9870531283411,1867.4299815842555,1876.754847230854
2023-08-23 00:00:00,1876.754847230854,1897.5039109325803,1870.1407601382864,1884.03139903616
2023-08-23 04:00:00,1884.03139903616,1897.7886917180329,1866.5619417901107,1888.854205688856
2023-08-23 08:00:00,1888.854205688856,1902.3882132235217,1875.2591291748145,1880.3840358815528
2023-08-23 12:00:00,1880.3840358815528,1889.364086796672,1871.2053714396088,1879.138325658441
2023-08-23 16:00:00,1879.138325658441,1889.3473913026892,1877.0592942094183,1878.9798882051568
2023-08-23 20:00:00,1878.9798882051568,1892.7756238848824,1872.3930602984797,1876.080443924353
2023-08-24 00:00:00,1876.080443924353,1881.0811609863931,1852.262219639806,1865.022656297486
2023-08-24 04:00:00,1865.022656297486,1872.8088089243251,1850.9211147387657,1856.7415313598651
2023-08-24 08:00:00,1856.7415313598651,1871.3911445321623,1847.5952836089605,1853.2709146427133
2023-08-24 12:00:00,1853.2709146427133,1857.5399315831476,1839.4640540806915,1847.992674037988
2023-08-24 16:00:00,1847.992674037988,1873.1134535408016,1834.7881969501648,1855.1418182985503
2023-08-24 20:00:00,1855.1418182985503,1869.5482904067903,1837.0900483195533,1850.6354871895248
2023-08-25 00:00:00,1850.6354871895248,1864.045974487369,1846.200185535351,1851.526722115688
2023-08-25 04:00:00,1851.526722115688,1864.4924924728307,1841.5334451541,1856.1459396207
2023-08-25 08:00:00,1856.1459396207,1861.362014538691,1839.468647362072,1854.798308809488
2023-08-25 12:00:00,1854.798308809488,1878.269579135016,1843.1298772750745,1853.441908495796
2023-08-25 16:00:00,1853.441908495796,1866.289668354637,1840.236223307011,1856.4276460637009
2023-08-25 20:00:00,1856.4276460637009,1870.9337132628,1844.3967445338617,1852.211788602807
2023-08-28 00:00:00,1845.4248346511204,1856.769077470226,1835.813695974808,1849.039202467104
2023-08-28 04:00:00,1849.039202467104,1875.0772389671647,1831.6935226479463,1850.064037769676
2023-08-28 08:00:00,1850.064037769676,1859.7103758955468,1839.504475119785,1847.8383333323488
2023-08-28 12:00:00,1847.8383333323488,1857.3694870736,1842.305583122018,1853.9885984610048
2023-08-28 16:00:00,1853.9885984610048,1870.1620391614265,1845.110417104664,1862.8530992367944
2023-08-28 20:00:00,1862.8530992367944,1865.633107377436,1839.7488201098693,1845.8783842475684
2023-08-29 00:00:00,1845.8783842475684,1866.2130769135997,1831.3770784146516,1852.8906792866896
2023-08-29 04:00:00,1852.8906792866896,1860.2561638675527,1843.4892846373612,1854.25292225407
2023-08-29 08:00:00,1854.25292225407,1862.5150838554368,1818.4770881354868,1838.7374890076333
2023-08-29 12:00:00,1838.7374890076333,1853.53462071715,1830.9073571836448,1841.755783435128
2023-08-29 16:00:00,1841.755783435128,1858.4496997669028,1826.216561167147,1834.6099373774573
2023-08-29 20:00:00,1834.6099373774573,1860.8234705488,1823.3193994845467,1840.0585738324855
2023-08-30 00:00:00,1840.0585738324855,1867.827008830063,1820.3216836427096,1842.6775685232217
2023-08-30 04:00:00,1842.6775685232217,1853.0038247154928,1819.0554272874533,1839.388044664753
2023-08-30 08:00:00,1839.388044664753,1861.8191803730692,1831.995221652102,1851.4296775326077
2023-08-30 12:00:00,1851.4296775326077,1863.204828845728,1838.221975704054,1852.2575724250585
2023-08-30 16:00:00,1852.2575724250585,1864.6744766513664,1844.933385382855,1854.2408661070072
2023-08-30 20:00:00,1854.2408661070072,1871.8083690042467,1848.1494723570872,1856.762913514381
2023-08-31 00:00:00,1856.762913514381,1868.7611681496649,1834.7004842629497,1855.4476641569136
2023-08-31 04:00:00,1855.4476641569136,1875.356251375232,1846.137204811654,1853.6971143547528
2023-08-31 08:00:00,1853.6971143547528,1855.6491122552568,1840.067280486841,1852.641344493484
2023-08-31 12:00:00,1852.641344493484,1866.906849707465,1840.0226112234488,1851.5567913671027
2023-08-31 16:00:00,1851.5567913671027,1857.5921113004788,1835.4125971821948,1854.6144315088532
2023-08-31 20:00:00,1854.6144315088532,1860.3376434363847,1834.68633508128,1844.5089649984704
2023-09-01 00:00:00,1844.5089649984704,1858.77014394896,1826.428091674448,1839.127954572679
2023-09-01 04:00:00,1839.127954572679,1845.0830021218717,1816.600826971305,1825.1527765684204
2023-09-01 08:00:00,1825.1527765684204,1838.4422039211163,1814.754173282608,1822.960658359213
2023-09-01 12:00:00,1822.960658359213,1828.4656903690295,1811.3767478759084,1820.166780504013
