entry_time,exit_time,dir,ep,sl,tp,pnl,result,exit_type,tf,pattern,month,period
2025-07-21 03:00:00+00:00,2025-07-21 09:31:00+00:00,-1,148.454,148.458,147.8347008928571,86.46187500000906,win,HALF+TP,1h,double_top,2025-07,OOS
2025-07-21 12:00:00+00:00,2025-07-22 09:43:00+00:00,-1,147.891,147.89499999999998,146.07251339285705,72.09946428571925,win,HALF+SL,4h,double_top,2025-07,OOS
2025-07-22 11:00:00+00:00,2025-07-22 15:45:00+00:00,-1,147.704,147.708,147.0442901785715,92.11937499999294,win,HALF+TP,1h,double_top,2025-07,OOS
2025-07-22 23:00:00+00:00,2025-07-22 23:13:00+00:00,-1,146.561,146.6397017857143,146.37824553571426,-7.87017857142871,loss,SL,1h,double_top,2025-07,OOS
2025-07-23 01:00:00+00:00,2025-07-23 01:30:00+00:00,-1,146.6115,146.71808035714287,146.35904910714282,-10.65803571428603,loss,SL,1h,double_top,2025-07,OOS
2025-07-23 10:00:00+00:00,2025-07-24 16:16:00+00:00,-1,146.85600000000002,146.86,145.8472142857143,39.71142857143093,win,HALF+SL,1h,double_top,2025-07,OOS
2025-07-24 17:00:00+00:00,2025-07-24 18:11:00+00:00,-1,146.54800000000003,146.91796428571428,145.63708928571438,-36.996428571424644,loss,SL,1h,double_top,2025-07,OOS
2025-07-24 20:00:00+00:00,2025-07-28 14:01:00+00:00,1,146.902,146.898,148.4410044642857,215.2206250000006,win,HALF+TP,4h,double_bottom,2025-07,OOS
2025-07-28 20:00:00+00:00,2025-07-30 06:11:00+00:00,1,148.494,147.8736107142857,150.0309732142858,-62.03892857143103,loss,SL,4h,double_bottom,2025-07,OOS
2025-07-30 09:00:00+00:00,2025-07-30 10:24:00+00:00,-1,148.02700000000002,148.031,147.60272767857145,16.33089285714391,win,HALF+SL,1h,double_top,2025-07,OOS
2025-07-30 16:00:00+00:00,2025-08-01 15:46:00+00:00,1,148.8575,148.8535,151.64259374999997,110.76375000000098,win,HALF+SL,4h,double_bottom,2025-07,OOS
2025-08-01 16:00:00+00:00,2025-08-22 04:51:00+00:00,-1,148.62250000000003,148.62650000000002,143.27883928571438,213.1064285714274,win,HALF+SL,4h,double_top,2025-08,OOS
2025-08-22 07:00:00+00:00,2025-08-22 09:43:00+00:00,1,148.6805,148.43601071428571,149.27772321428574,-24.44892857142804,loss,SL,1h,double_bottom,2025-08,OOS
2025-08-22 11:00:00+00:00,2025-08-22 17:00:00+00:00,1,148.6095,148.38871964285713,149.1474508928572,-22.078035714287125,loss,SL,1h,double_bottom,2025-08,OOS
2025-08-22 20:00:00+00:00,2025-08-22 22:11:00+00:00,-1,146.70450000000002,146.94022857142858,146.1291785714286,-23.57285714285524,loss,SL,1h,double_top,2025-08,OOS
2025-08-25 00:00:00+00:00,2025-08-25 01:14:00+00:00,-1,146.939,146.94299999999998,146.69096428571422,9.28142857143257,win,HALF+SL,1h,double_top,2025-08,OOS
2025-08-25 08:00:00+00:00,2025-08-25 18:40:00+00:00,-1,147.232,147.60269285714287,146.3192678571428,-37.06928571428705,loss,SL,4h,double_top,2025-08,OOS
2025-08-25 20:00:00+00:00,2025-08-26 03:03:00+00:00,1,147.54099999999997,147.53699999999998,148.51352678571425,38.261071428573246,win,HALF+SL,4h,double_bottom,2025-08,OOS
2025-08-26 08:00:00+00:00,2025-08-26 08:13:00+00:00,-1,147.766,147.84718571428573,147.5770357142856,-8.118571428573773,loss,SL,1h,double_top,2025-08,OOS
2025-08-26 12:00:00+00:00,2025-08-27 03:15:00+00:00,-1,147.5705,147.5745,146.52597321428567,41.14107142857506,win,HALF+SL,4h,double_top,2025-08,OOS
2025-08-27 04:00:00+00:00,2025-08-27 19:30:00+00:00,1,147.587,147.583,148.52740625000004,36.976250000003574,win,HALF+SL,4h,double_bottom,2025-08,OOS
2025-08-27 20:00:00+00:00,2025-09-02 10:14:00+00:00,-1,147.35600000000002,148.25620357142859,145.11949107142857,-90.02035714285626,loss,SL,4h,double_top,2025-08,OOS
2025-09-02 11:00:00+00:00,2025-09-04 04:35:00+00:00,1,148.65449999999998,147.87140357142857,150.59824107142856,-78.30964285714117,loss,SL,1h,double_bottom,2025-09,OOS
2025-09-04 08:00:00+00:00,2025-09-05 03:52:00+00:00,1,148.245,148.241,149.55004464285722,51.561785714289954,win,HALF+SL,4h,double_bottom,2025-09,OOS
2025-09-05 06:00:00+00:00,2025-09-05 15:07:00+00:00,1,148.1865,148.05822857142857,148.4931785714286,-12.827142857142348,loss,SL,1h,double_bottom,2025-09,OOS
2025-09-05 16:00:00+00:00,2025-09-08 01:38:00+00:00,-1,147.2965,148.34292321428572,144.69444196428572,-104.642321428571,loss,SL,4h,double_top,2025-09,OOS
2025-09-08 02:00:00+00:00,2025-09-08 09:51:00+00:00,1,148.4415,147.88637500000002,149.81531249999995,-55.512499999997544,loss,SL,1h,double_bottom,2025-09,OOS
2025-09-08 10:00:00+00:00,2025-09-09 08:59:00+00:00,-1,147.82750000000001,147.8315,146.84969196428577,136.65312499999516,win,HALF+TP,1h,double_top,2025-09,OOS
2025-09-09 12:00:00+00:00,2025-09-10 04:08:00+00:00,-1,146.6165,147.48842142857143,144.4506964285714,-87.19214285714258,loss,SL,4h,double_top,2025-09,OOS
2025-09-10 12:00:00+00:00,2025-09-10 15:30:00+00:00,1,147.52249999999998,147.20290178571426,148.3074955357143,-31.9598214285719,loss,SL,4h,double_bottom,2025-09,OOS
2025-09-10 17:00:00+00:00,2025-09-11 09:01:00+00:00,-1,147.33450000000002,147.67636071428572,146.49384821428572,-34.18607142857013,loss,SL,1h,double_top,2025-09,OOS
2025-09-11 12:00:00+00:00,2025-09-11 17:05:00+00:00,1,147.8545,147.25959642857143,149.32775892857148,-59.49035714285742,loss,SL,4h,double_bottom,2025-09,OOS
2025-09-11 22:00:00+00:00,2025-09-12 04:40:00+00:00,-1,147.172,147.34292142857143,146.7586964285714,-17.092142857143244,loss,SL,1h,double_top,2025-09,OOS
2025-09-12 07:00:00+00:00,2025-09-12 08:33:00+00:00,1,147.4525,147.4485,147.62531249999995,6.272500000000036,win,HALF+SL,1h,double_bottom,2025-09,OOS
2025-09-12 10:00:00+00:00,2025-09-12 10:18:00+00:00,1,147.41099999999997,147.30525714285716,147.66135714285704,-10.574285714281473,loss,SL,1h,double_bottom,2025-09,OOS
2025-09-12 12:00:00+00:00,2025-09-16 05:19:00+00:00,1,147.89849999999998,147.16242678571427,149.7246830357143,-73.60732142857103,loss,SL,4h,double_bottom,2025-09,OOS
2025-09-16 08:00:00+00:00,2025-09-17 21:08:00+00:00,-1,147.014,147.018,145.59658035714278,198.19875000001161,win,HALF+TP,4h,double_top,2025-09,OOS
2025-09-18 03:00:00+00:00,2025-09-18 06:00:00+00:00,1,146.8875,146.8835,147.26945535714287,14.638214285716344,win,HALF+SL,1h,double_bottom,2025-09,OOS
2025-09-18 07:00:00+00:00,2025-09-18 10:46:00+00:00,1,147.0565,147.0525,147.65613392857142,23.345357142858347,win,HALF+SL,1h,double_bottom,2025-09,OOS
2025-09-18 12:00:00+00:00,2025-09-19 06:48:00+00:00,1,147.4375,147.4335,148.52888392857142,43.015357142857624,win,HALF+SL,1h,double_bottom,2025-09,OOS
2025-09-19 10:00:00+00:00,2025-09-22 11:32:00+00:00,1,147.855,147.851,149.02121428571428,46.00857142857251,win,HALF+SL,1h,double_bottom,2025-09,OOS
2025-09-22 13:00:00+00:00,2025-09-22 14:51:00+00:00,1,147.8825,147.7777,148.13049999999998,-10.479999999998313,loss,SL,1h,double_bottom,2025-09,OOS
2025-09-22 16:00:00+00:00,2025-09-22 18:01:00+00:00,1,147.84799999999998,147.844,148.15432589285714,11.61303571428789,win,HALF+SL,1h,double_bottom,2025-09,OOS
2025-09-22 22:00:00+00:00,2025-09-23 00:17:00+00:00,1,147.7325,147.7285,147.96439285714285,8.635714285716745,win,HALF+SL,1h,double_bottom,2025-09,OOS
2025-09-23 06:00:00+00:00,2025-09-23 11:50:00+00:00,1,147.79999999999998,147.58294821428575,148.3286294642856,-21.70517857142329,loss,SL,1h,double_bottom,2025-09,OOS
2025-09-23 13:00:00+00:00,2025-09-23 18:54:00+00:00,1,147.6165,147.6125,147.92676339285717,43.19687500000384,win,HALF+TP,1h,double_bottom,2025-09,OOS
2025-09-23 20:00:00+00:00,2025-09-24 03:35:00+00:00,-1,147.7705,147.7745,147.3178125,17.46750000000077,win,HALF+SL,1h,double_top,2025-09,OOS
2025-09-24 04:00:00+00:00,2025-09-24 15:49:00+00:00,1,147.77899999999997,147.77499999999998,148.6658482142857,123.91875000000141,win,HALF+TP,4h,double_bottom,2025-09,OOS
2025-09-24 16:00:00+00:00,2025-09-25 16:53:00+00:00,1,148.6735,148.6695,149.44695535714294,108.043750000013,win,HALF+TP,1h,double_bottom,2025-09,OOS
2025-09-25 22:00:00+00:00,2025-09-26 03:56:00+00:00,1,149.8935,149.70231964285713,150.35745089285717,-19.118035714285497,loss,SL,1h,double_bottom,2025-09,OOS
2025-09-26 05:00:00+00:00,2025-09-26 15:37:00+00:00,1,149.8295,149.60515535714285,150.37636160714288,-22.43446428571474,loss,SL,1h,double_bottom,2025-09,OOS
2025-09-26 19:00:00+00:00,2025-09-29 02:20:00+00:00,1,149.5245,149.40325,149.81362499999994,-12.124999999997499,loss,SL,1h,double_bottom,2025-09,OOS
2025-09-29 04:00:00+00:00,2025-09-30 09:46:00+00:00,-1,149.175,149.179,148.08237053571423,152.7281250000101,win,HALF+TP,4h,double_top,2025-09,OOS
2025-09-30 15:00:00+00:00,2025-09-30 17:00:00+00:00,-1,147.9685,147.9725,147.59367857142865,14.352857142856124,win,HALF+SL,1h,double_top,2025-09,OOS
2025-09-30 18:00:00+00:00,2025-10-01 03:04:00+00:00,-1,147.6835,148.09723571428574,146.66316071428565,-41.37357142857354,loss,SL,1h,double_top,2025-09,OOS
2025-10-01 05:00:00+00:00,2025-10-01 09:43:00+00:00,-1,147.9515,147.9555,147.20791964285718,103.86124999999709,win,HALF+TP,1h,double_top,2025-10,OOS
2025-10-01 14:00:00+00:00,2025-10-01 15:15:00+00:00,-1,147.0765,147.0805,146.53207589285722,21.13696428571359,win,HALF+SL,1h,double_top,2025-10,OOS
2025-10-01 16:00:00+00:00,2025-10-01 18:17:00+00:00,-1,146.79250000000002,147.1558785714286,145.89805357142856,-36.33785714285693,loss,SL,1h,double_top,2025-10,OOS
2025-10-01 22:00:00+00:00,2025-10-02 03:11:00+00:00,-1,147.08700000000002,147.26820714285716,146.64798214285713,-18.120714285714712,loss,SL,1h,double_top,2025-10,OOS
2025-10-02 07:00:00+00:00,2025-10-02 08:04:00+00:00,-1,147.0815,147.2211232142857,146.7464419642857,-13.96232142857059,loss,SL,1h,double_top,2025-10,OOS
2025-10-03 01:00:00+00:00,2025-10-03 03:01:00+00:00,-1,147.218,147.22199999999998,146.9752499999999,9.070000000005507,win,HALF+SL,1h,double_top,2025-10,OOS
2025-10-03 04:00:00+00:00,2025-10-03 11:44:00+00:00,1,147.3615,147.35750000000002,148.1957053571429,32.72821428571717,win,HALF+SL,4h,double_bottom,2025-10,OOS
2025-10-03 12:00:00+00:00,2025-10-06 00:00:00+00:00,-1,147.32750000000001,147.8873892857143,145.94177678571424,-55.98892857142914,loss,SL,4h,double_top,2025-10,OOS
2025-10-06 02:00:00+00:00,2025-10-06 07:19:00+00:00,1,149.3275,149.3235,150.14912500000003,114.7875000000056,win,HALF+TP,1h,double_bottom,2025-10,OOS
2025-10-06 08:00:00+00:00,2025-10-06 15:55:00+00:00,1,150.32,149.76293392857144,151.6986651785714,-55.70660714285509,loss,SL,1h,double_bottom,2025-10,OOS
2025-10-06 17:00:00+00:00,2025-10-07 03:11:00+00:00,1,149.9405,149.9365,150.51021875,79.52062500000352,win,HALF+TP,1h,double_bottom,2025-10,OOS
2025-10-07 04:00:00+00:00,2025-10-07 21:20:00+00:00,1,150.4955,150.4915,151.73631250000003,173.4737500000051,win,HALF+TP,4h,double_bottom,2025-10,OOS
2025-10-08 03:00:00+00:00,2025-10-08 12:34:00+00:00,1,152.0635,152.0595,152.94566071428568,123.26249999999561,win,HALF+TP,1h,double_bottom,2025-10,OOS
2025-10-08 17:00:00+00:00,2025-10-09 00:34:00+00:00,1,152.5975,152.5935,153.24095089285714,25.098035714287903,win,HALF+SL,1h,double_bottom,2025-10,OOS
2025-10-09 03:00:00+00:00,2025-10-09 04:37:00+00:00,1,152.7165,152.43269285714285,153.41201785714287,-28.380714285714248,loss,SL,1h,double_bottom,2025-10,OOS
2025-10-09 07:00:00+00:00,2025-10-09 09:13:00+00:00,1,152.515,152.511,152.83641071428553,44.75749999997731,win,HALF+TP,1h,double_bottom,2025-10,OOS
2025-10-09 12:00:00+00:00,2025-10-09 16:07:00+00:00,1,152.8065,152.33627321428568,153.9680669642858,-47.0226785714317,loss,SL,4h,double_bottom,2025-10,OOS
2025-10-09 19:00:00+00:00,2025-10-10 06:22:00+00:00,1,153.0555,152.8187892857143,153.63327678571426,-23.671071428569235,loss,SL,1h,double_bottom,2025-10,OOS
2025-10-10 08:00:00+00:00,2025-10-10 09:35:00+00:00,1,152.7575,152.7535,153.11354910714283,13.601964285714985,win,HALF+SL,1h,double_bottom,2025-10,OOS
2025-10-10 13:00:00+00:00,2025-10-10 14:43:00+00:00,1,152.7945,152.55811428571428,153.37146428571432,-23.63857142857171,loss,SL,1h,double_bottom,2025-10,OOS
2025-10-10 16:00:00+00:00,2025-10-10 23:51:00+00:00,-1,152.5525,152.5565,151.3663839285714,165.816250000006,win,HALF+TP,4h,double_top,2025-10,OOS
2025-10-13 04:00:00+00:00,2025-10-13 10:09:00+00:00,-1,151.84150000000002,152.14448214285716,151.09804464285716,-30.298214285713243,loss,SL,1h,double_top,2025-10,OOS
2025-10-13 12:00:00+00:00,2025-10-14 09:00:00+00:00,1,152.3465,151.63236785714287,154.11783035714285,-71.41321428571246,loss,SL,4h,double_bottom,2025-10,OOS
2025-10-14 14:00:00+00:00,2025-10-15 04:18:00+00:00,-1,151.94750000000002,151.9515,151.35487946428577,82.7268749999945,win,HALF+TP,1h,double_top,2025-10,OOS
2025-10-15 09:00:00+00:00,2025-10-15 09:11:00+00:00,-1,151.201,151.20499999999998,150.95811160714283,33.764375000004065,win,HALF+TP,1h,double_top,2025-10,OOS
2025-10-15 17:00:00+00:00,2025-10-16 19:32:00+00:00,-1,151.398,151.402,150.47122767857138,129.50812500000666,win,HALF+TP,1h,double_top,2025-10,OOS
2025-10-16 20:00:00+00:00,2025-10-21 08:38:00+00:00,-1,150.39700000000002,151.47816964285715,147.70807589285715,-108.11696428571338,loss,SL,4h,double_top,2025-10,OOS
2025-10-21 09:00:00+00:00,2025-10-27 08:14:00+00:00,1,151.52349999999998,151.5195,153.24252678571426,240.42374999999936,win,HALF+TP,1h,double_bottom,2025-10,OOS
2025-10-27 11:00:00+00:00,2025-10-27 11:33:00+00:00,1,153.02249999999998,152.80423392857142,153.5541651785714,-21.82660714285589,loss,SL,1h,double_bottom,2025-10,OOS
2025-10-27 14:00:00+00:00,2025-10-27 14:23:00+00:00,1,152.7765,152.6694857142857,153.03003571428576,-10.70142857142855,loss,SL,1h,double_bottom,2025-10,OOS
2025-10-27 16:00:00+00:00,2025-10-27 21:49:00+00:00,1,152.845,152.841,153.61337946428574,30.095178571431802,win,HALF+SL,1h,double_bottom,2025-10,OOS
2025-10-27 23:00:00+00:00,2025-10-28 02:38:00+00:00,1,152.91299999999998,152.729575,153.35756249999994,-18.34249999999713,loss,SL,1h,double_bottom,2025-10,OOS
2025-10-28 04:00:00+00:00,2025-10-29 03:00:00+00:00,-1,152.49300000000002,152.497,151.71621428571433,108.50999999999829,win,HALF+TP,1h,double_top,2025-10,OOS
2025-10-29 04:00:00+00:00,2025-10-29 08:21:00+00:00,-1,151.63250000000002,152.31829821428573,149.9320044642857,-68.57982142857111,loss,SL,4h,double_top,2025-10,OOS
2025-10-29 16:00:00+00:00,2025-10-29 20:31:00+00:00,-1,152.239,152.243,151.31060267857146,36.495892857143986,win,HALF+SL,4h,double_top,2025-10,OOS
2025-10-30 02:00:00+00:00,2025-10-30 03:14:00+00:00,1,152.703,152.699,153.00345089285713,11.378035714287194,win,HALF+SL,1h,double_bottom,2025-10,OOS
2025-10-30 09:00:00+00:00,2025-10-30 16:04:00+00:00,1,153.04299999999998,153.039,154.3680803571428,185.27124999999387,win,HALF+TP,1h,double_bottom,2025-10,OOS
2025-10-30 18:00:00+00:00,2025-10-31 02:39:00+00:00,1,154.289,154.00003571428573,154.99741071428565,-28.89642857142576,loss,SL,1h,double_bottom,2025-10,OOS
2025-10-31 10:00:00+00:00,2025-11-04 07:30:00+00:00,1,154.23,153.80618035714286,155.27554910714284,-42.38196428571257,loss,SL,1h,double_bottom,2025-10,OOS
2025-11-04 08:00:00+00:00,2025-11-04 11:21:00+00:00,-1,153.73250000000002,153.7365,152.76052232142854,38.23910714286001,win,HALF+SL,1h,double_top,2025-11,OOS
2025-11-04 12:00:00+00:00,2025-11-05 05:46:00+00:00,-1,153.4815,153.4855,152.7203973214286,29.804107142857106,win,HALF+SL,1h,double_top,2025-11,OOS
2025-11-05 07:00:00+00:00,2025-11-05 08:18:00+00:00,-1,153.48100000000002,153.59566964285713,153.2083258928572,-11.466964285710901,loss,SL,1h,double_top,2025-11,OOS
2025-11-05 09:00:00+00:00,2025-11-06 10:27:00+00:00,1,153.669,153.66500000000002,154.38455803571443,27.982321428578416,win,HALF+SL,1h,double_bottom,2025-11,OOS
2025-11-06 12:00:00+00:00,2025-11-10 00:00:00+00:00,-1,153.71900000000002,153.723,152.81416517857144,35.55339285714467,win,HALF+SL,4h,double_top,2025-11,OOS
2025-11-10 05:00:00+00:00,2025-11-10 07:50:00+00:00,1,153.8995,153.8955,154.2753080357143,14.392321428573496,win,HALF+SL,1h,double_bottom,2025-11,OOS
2025-11-10 09:00:00+00:00,2025-11-10 15:42:00+00:00,1,154.032,154.02800000000002,154.5074017857143,18.376071428573937,win,HALF+SL,1h,double_bottom,2025-11,OOS
2025-11-10 17:00:00+00:00,2025-11-10 18:16:00+00:00,1,154.09099999999998,153.9630875,154.39678124999995,-12.791249999997945,loss,SL,1h,double_bottom,2025-11,OOS
2025-11-10 21:00:00+00:00,2025-11-11 02:35:00+00:00,1,153.99699999999999,153.993,154.22151339285716,31.191875000004643,win,HALF+TP,1h,double_bottom,2025-11,OOS
2025-11-11 07:00:00+00:00,2025-11-11 07:19:00+00:00,1,154.307,154.20226785714286,154.55483035714286,-10.473214285713084,loss,SL,1h,double_bottom,2025-11,OOS
2025-11-11 09:00:00+00:00,2025-11-11 14:06:00+00:00,1,154.20199999999997,154.19799999999998,154.52313839285705,12.20553571428411,win,HALF+SL,1h,double_bottom,2025-11,OOS
2025-11-11 15:00:00+00:00,2025-11-11 15:24:00+00:00,-1,154.1925,154.1965,153.94163392857138,34.8812500000065,win,HALF+TP,1h,double_top,2025-11,OOS
2025-11-11 17:00:00+00:00,2025-11-12 15:24:00+00:00,1,154.006,154.002,154.91158482142868,126.54187500001512,win,HALF+TP,1h,double_bottom,2025-11,OOS
2025-11-12 22:00:00+00:00,2025-11-13 03:58:00+00:00,1,154.72400000000002,154.72000000000003,155.1185758928572,15.143035714288544,win,HALF+SL,1h,double_bottom,2025-11,OOS
2025-11-13 06:00:00+00:00,2025-11-13 09:40:00+00:00,1,154.74249999999998,154.7385,155.07943749999995,12.837500000000546,win,HALF+SL,1h,double_bottom,2025-11,OOS
2025-11-13 17:00:00+00:00,2025-11-14 17:06:00+00:00,-1,154.394,154.398,153.46732142857144,36.42714285714419,win,HALF+SL,1h,double_top,2025-11,OOS
2025-11-17 00:00:00+00:00,2025-11-17 01:01:00+00:00,1,154.614,154.46524285714287,154.97189285714288,-14.87571428571357,loss,SL,1h,double_bottom,2025-11,OOS
2025-11-17 02:00:00+00:00,2025-11-17 07:21:00+00:00,1,154.5985,154.5945,155.0487008928572,17.36803571428993,win,HALF+SL,1h,double_bottom,2025-11,OOS
2025-11-17 08:00:00+00:00,2025-11-17 08:32:00+00:00,1,154.69699999999997,154.69299999999998,154.9909732142856,11.118928571426068,win,HALF+SL,1h,double_bottom,2025-11,OOS
2025-11-17 10:00:00+00:00,2025-11-17 10:57:00+00:00,1,154.696,154.692,154.87312053571435,6.44482142857612,win,HALF+SL,1h,double_bottom,2025-11,OOS
2025-11-17 11:00:00+00:00,2025-11-17 16:48:00+00:00,1,154.718,154.714,154.98581249999998,37.253749999999286,win,HALF+TP,1h,double_bottom,2025-11,OOS
2025-11-17 17:00:00+00:00,2025-11-18 06:17:00+00:00,1,155.04149999999998,155.0375,155.5866428571428,21.1657142857149,win,HALF+SL,1h,double_bottom,2025-11,OOS
2025-11-18 11:00:00+00:00,2025-11-18 15:26:00+00:00,1,155.1335,155.1295,155.8357678571429,27.45071428571748,win,HALF+SL,1h,double_bottom,2025-11,OOS
2025-11-18 20:00:00+00:00,2025-11-20 03:53:00+00:00,1,155.696,155.692,157.42425446428575,241.71562500000618,win,HALF+TP,4h,double_bottom,2025-11,OOS
2025-11-20 06:00:00+00:00,2025-11-20 09:48:00+00:00,1,157.4195,157.4155,157.83170535714288,15.848214285716722,win,HALF+SL,1h,double_bottom,2025-11,OOS
2025-11-20 12:00:00+00:00,2025-11-20 13:25:00+00:00,1,157.182,157.178,157.43696428571428,35.455000000001746,win,HALF+TP,1h,double_bottom,2025-11,OOS
2025-11-20 16:00:00+00:00,2025-11-21 09:24:00+00:00,1,157.576,157.037075,158.90931250000006,-53.89250000000061,loss,SL,4h,double_bottom,2025-11,OOS
2025-11-21 11:00:00+00:00,2025-11-21 17:01:00+00:00,1,156.91649999999998,156.53000714285713,157.86873214285714,-38.6492857142855,loss,SL,1h,double_bottom,2025-11,OOS
2025-11-21 20:00:00+00:00,2025-11-24 16:24:00+00:00,-1,156.5395,157.04330892857143,155.2939776785714,-50.38089285714307,loss,SL,4h,double_top,2025-11,OOS
2025-11-24 17:00:00+00:00,2025-11-24 17:53:00+00:00,1,157.05499999999998,156.82415535714284,157.61811160714285,-23.08446428571358,loss,SL,1h,double_bottom,2025-11,OOS
2025-11-24 19:00:00+00:00,2025-11-25 02:57:00+00:00,1,156.945,156.71389464285713,157.5087633928572,-23.110535714286584,loss,SL,1h,double_bottom,2025-11,OOS
2025-11-25 03:00:00+00:00,2025-11-25 19:22:00+00:00,-1,156.6865,156.6905,155.88928571428568,111.37000000000512,win,HALF+TP,1h,double_top,2025-11,OOS
2025-11-25 20:00:00+00:00,2025-11-26 03:27:00+00:00,-1,155.898,156.37404642857143,154.72188392857137,-47.60464285714363,loss,SL,1h,double_top,2025-11,OOS
2025-11-26 04:00:00+00:00,2025-11-26 09:30:00+00:00,-1,155.944,156.41951071428568,154.76922321428572,-47.551071428569,loss,SL,1h,double_top,2025-11,OOS
2025-11-26 12:00:00+00:00,2025-11-26 17:14:00+00:00,1,156.4585,156.4545,156.88165624999993,16.28624999999886,win,HALF+SL,1h,double_bottom,2025-11,OOS
2025-11-26 20:00:00+00:00,2025-11-27 01:45:00+00:00,1,156.41049999999998,156.25831964285712,156.7769508928572,-15.21803571428677,loss,SL,1h,double_bottom,2025-11,OOS
2025-11-27 04:00:00+00:00,2025-11-28 02:53:00+00:00,-1,156.0505,156.57791607142858,154.74595982142853,-52.74160714285756,loss,SL,4h,double_top,2025-11,OOS
2025-11-28 03:00:00+00:00,2025-11-28 04:32:00+00:00,1,156.45049999999998,156.15860892857143,157.16622767857137,-29.189107142855164,loss,SL,1h,double_bottom,2025-11,OOS
2025-11-28 07:00:00+00:00,2025-11-28 07:15:00+00:00,-1,156.217,156.33165000000002,155.94437499999995,-11.465000000001169,loss,SL,1h,double_top,2025-11,OOS
2025-11-28 10:00:00+00:00,2025-11-28 16:27:00+00:00,-1,156.29950000000002,156.3035,155.9062767857143,15.08892857142996,win,HALF+SL,1h,double_top,2025-11,OOS
2025-11-28 18:00:00+00:00,2025-12-01 14:09:00+00:00,-1,156.033,156.03699999999998,155.07926785714284,133.2825000000014,win,HALF+TP,1h,double_top,2025-11,OOS
2025-12-01 22:00:00+00:00,2025-12-02 01:47:00+00:00,-1,155.47850000000003,155.55650535714287,155.2974866071429,-7.800535714284251,loss,SL,1h,double_top,2025-12,OOS
2025-12-02 06:00:00+00:00,2025-12-02 08:10:00+00:00,-1,155.62800000000001,155.74413214285713,155.3516696428572,-11.613214285711138,loss,SL,1h,double_top,2025-12,OOS
2025-12-02 09:00:00+00:00,2025-12-02 17:09:00+00:00,1,155.7645,155.7605,156.12434821428576,50.1387500000078,win,HALF+TP,1h,double_bottom,2025-12,OOS
2025-12-02 21:00:00+00:00,2025-12-02 21:57:00+00:00,1,155.9975,155.88794107142857,156.2573973214286,-10.955892857143112,loss,SL,1h,double_bottom,2025-12,OOS
2025-12-03 01:00:00+00:00,2025-12-03 02:01:00+00:00,-1,155.86800000000002,155.872,155.73049107142862,19.01124999999695,win,HALF+TP,1h,double_top,2025-12,OOS
2025-12-03 04:00:00+00:00,2025-12-03 18:02:00+00:00,-1,155.653,155.65699999999998,155.20443749999998,62.558750000002306,win,HALF+TP,1h,double_top,2025-12,OOS
2025-12-03 20:00:00+00:00,2025-12-04 22:51:00+00:00,-1,155.1225,155.1265,153.70440624999998,56.08375000000194,win,HALF+SL,4h,double_top,2025-12,OOS
2025-12-05 00:00:00+00:00,2025-12-05 02:03:00+00:00,-1,155.096,155.1744892857143,154.91377678571428,-7.84892857142836,loss,SL,1h,double_top,2025-12,OOS
2025-12-05 04:00:00+00:00,2025-12-05 12:10:00+00:00,-1,155.0145,155.0185,154.3365044642856,26.479821428577566,win,HALF+SL,4h,double_top,2025-12,OOS
2025-12-05 16:00:00+00:00,2025-12-05 17:12:00+00:00,1,155.201,155.197,155.5577767857143,13.63107142857416,win,HALF+SL,1h,double_bottom,2025-12,OOS
2025-12-05 18:00:00+00:00,2025-12-05 20:05:00+00:00,1,155.2575,155.2535,155.6809196428571,16.29678571428599,win,HALF+SL,1h,double_bottom,2025-12,OOS
2025-12-05 22:00:00+00:00,2025-12-08 00:00:00+00:00,1,155.29749999999999,155.2935,155.48872321428567,7.008928571428896,win,HALF+SL,1h,double_bottom,2025-12,OOS
2025-12-08 04:00:00+00:00,2025-12-08 10:26:00+00:00,-1,154.9165,155.44877321428572,153.5998169642857,-53.22732142857092,loss,SL,4h,double_top,2025-12,OOS
2025-12-08 13:00:00+00:00,2025-12-08 15:11:00+00:00,1,155.5145,155.5105,155.85917410714285,13.146964285715512,win,HALF+SL,1h,double_bottom,2025-12,OOS
2025-12-08 20:00:00+00:00,2025-12-09 17:06:00+00:00,1,155.754,155.75,156.7792723214286,143.29812500000685,win,HALF+TP,4h,double_bottom,2025-12,OOS
2025-12-09 20:00:00+00:00,2025-12-10 02:01:00+00:00,1,156.92249999999999,156.77874107142858,157.2678973214285,-14.375892857140116,loss,SL,1h,double_bottom,2025-12,OOS
2025-12-10 07:00:00+00:00,2025-12-10 10:02:00+00:00,1,156.633,156.62900000000002,156.84402678571433,7.801071428573891,win,HALF+SL,1h,double_bottom,2025-12,OOS
2025-12-10 12:00:00+00:00,2025-12-10 16:11:00+00:00,1,156.8245,156.50654464285716,157.60538839285712,-31.795535714283574,loss,SL,4h,double_bottom,2025-12,OOS
2025-12-11 00:00:00+00:00,2025-12-12 14:32:00+00:00,-1,155.9935,155.9975,154.13531696428572,73.68732142857368,win,HALF+SL,4h,double_top,2025-12,OOS
2025-12-12 17:00:00+00:00,2025-12-12 21:29:00+00:00,-1,155.90400000000002,155.90800000000002,155.3617723214287,21.04910714285495,win,HALF+SL,1h,double_top,2025-12,OOS
