"約定日時","取引区分","受渡日","約定番号","銘柄名","銘柄コード","限月","コールプット区分","権利行使価格","権利行使価格通貨","カバードワラント商品種別","売買区分","通貨","受渡通貨","市場","口座","信用区分","約定数量","約定単価","コンバージョンレート","手数料","手数料消費税","建単価","新規手数料","新規手数料消費税","管理費","名義書換料","金利","貸株料","品貸料","前日分値洗","経過利子（円貨）","経過利子（外貨）","経過日数（外債）","所得税（外債）","地方税（外債）","金利・価格調整額（CFD）","配当金調整額（CFD）","金利・価格調整額（くりっく株365）","配当金調整額（くりっく株365）","売建単価（くりっく365/くりっく株365）","買建単価（くりっく365/くりっく株365）","円貨スワップ損益","外貨スワップ損益","約定金額（円貨）","約定金額（外貨）","決済金額（円貨）","決済金額（外貨）","実現損益（円貨）","実現損益（外貨）","実現損益（円換算額）","受渡金額（円貨）","受渡金額（外貨）","備考"
"2025/10/06 08:13:57","CFD決済","2025/10/06","0282","金スポット","","","","","","","売","","日本円","","","","10","3910.05","149.050","0","0","3893.61","0","0","","","","","","","","","","","","0","0","","","","","","","","","24503","164.40","24503","","","24503","",""
"2025/10/13 16:26:59","CFD新規","2025/10/13","0301","金スポット","","","","","","","買","","日本円","","","","1","4075.89","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2025/10/13 16:27:25","CFD新規","2025/10/13","0321","金スポット","","","","","","","買","","日本円","","","","1","4075.33","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2025/10/13 16:33:55","CFD新規","2025/10/13","0302","金スポット","","","","","","","買","","日本円","","","","1","4071.02","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2025/10/13 16:33:56","CFD新規","2025/10/13","0322","金スポット","","","","","","","買","","日本円","","","","1","4070.88","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2025/10/13 16:33:57","CFD新規","2025/10/13","0341","金スポット","","","","","","","買","","日本円","","","","1","4070.92","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2025/10/13 16:33:58","CFD新規","2025/10/13","0323","金スポット","","","","","","","買","","日本円","","","","1","4070.94","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2025/10/13 16:33:58","CFD新規","2025/10/13","0342","金スポット","","","","","","","買","","日本円","","","","1","4070.93","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2025/10/13 16:33:59","CFD新規","2025/10/13","0343","金スポット","","","","","","","買","","日本円","","","","1","4070.93","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2025/10/13 16:34:00","CFD新規","2025/10/13","0303","金スポット","","","","","","","買","","日本円","","","","1","4070.82","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2025/10/13 16:34:00","CFD新規","2025/10/13","0324","金スポット","","","","","","","買","","日本円","","","","1","4070.81","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2025/10/13 16:37:00","CFD新規","2025/10/13","0325","金スポット","","","","","","","買","","日本円","","","","1","4070.06","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2025/10/13 17:30:55","CFD新規","2025/10/13","0304","金スポット","","","","","","","買","","日本円","","","","1","4070.99","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2025/10/13 17:31:07","CFD新規","2025/10/13","0361","金スポット","","","","","","","買","","日本円","","","","1","4070.56","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2025/10/13 17:31:08","CFD新規","2025/10/13","0305","金スポット","","","","","","","買","","日本円","","","","1","4070.54","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2025/10/13 17:31:10","CFD新規","2025/10/13","0344","金スポット","","","","","","","買","","日本円","","","","1","4070.76","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2025/10/13 17:31:11","CFD新規","2025/10/13","0345","金スポット","","","","","","","買","","日本円","","","","1","4070.61","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2025/10/13 17:31:12","CFD新規","2025/10/13","0306","金スポット","","","","","","","買","","日本円","","","","1","4070.5","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2025/10/13 17:31:13","CFD新規","2025/10/13","0307","金スポット","","","","","","","買","","日本円","","","","1","4070.33","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2025/10/13 17:31:14","CFD新規","2025/10/13","0346","金スポット","","","","","","","買","","日本円","","","","1","4070.05","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2025/10/13 17:31:15","CFD新規","2025/10/13","0308","金スポット","","","","","","","買","","日本円","","","","1","4070.08","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2025/10/13 17:39:16","CFD新規","2025/10/13","0309","金スポット","","","","","","","買","","日本円","","","","1","4069.9","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2025/10/13 17:39:18","CFD新規","2025/10/13","0362","金スポット","","","","","","","買","","日本円","","","","1","4069.9","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2025/10/13 17:39:19","CFD新規","2025/10/13","0326","金スポット","","","","","","","買","","日本円","","","","1","4069.91","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2025/10/13 17:39:20","CFD新規","2025/10/13","0327","金スポット","","","","","","","買","","日本円","","","","1","4070.04","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2025/10/13 17:39:21","CFD新規","2025/10/13","0328","金スポット","","","","","","","買","","日本円","","","","1","4070.1","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2025/10/13 22:15:14","CFD決済","2025/10/13","0353","金スポット","","","","","","","売","","日本円","","","","1","4088.8","152.210","0","0","4070.94","0","0","","","","","","","","","","","","0","0","","","","","","","","","2718","17.86","2718","","","2718","",""
"2025/10/13 22:15:14","CFD決済","2025/10/13","0347","金スポット","","","","","","","売","","日本円","","","","1","4088.8","152.210","0","0","4075.89","0","0","","","","","","","","","","","","0","0","","","","","","","","","1965","12.91","1965","","","1965","",""
"2025/10/13 22:15:14","CFD決済","2025/10/13","0348","金スポット","","","","","","","売","","日本円","","","","1","4088.8","152.210","0","0","4075.33","0","0","","","","","","","","","","","","0","0","","","","","","","","","2050","13.47","2050","","","2050","",""
"2025/10/13 22:15:14","CFD決済","2025/10/13","0349","金スポット","","","","","","","売","","日本円","","","","1","4088.8","152.210","0","0","4071.02","0","0","","","","","","","","","","","","0","0","","","","","","","","","2706","17.78","2706","","","2706","",""
